source,height_m,footprint_area_m2,volume_m3,centroid_lon,centroid_lat
GBA,1.292628526687622,58.72116697122249,75.90465554738918,105.5302347131074,20.983332535831853
GBA,1.940891146659851,56.97793634889135,110.58797221451174,105.53033725465365,20.983361207055324
GBA,6.058625221252441,357.03939956214595,2163.1679111680455,105.52931491048165,20.98338030501029
GBA,4.4423747062683105,58.17314380933869,258.42690264271516,105.53364667121258,20.982762115181696
GBA,4.208819389343262,52.22666459103546,219.8125985714772,105.53368825686553,20.982870311256267
GBA,3.8045754432678223,220.6897235791457,839.6307029107813,105.53312390750528,20.982879261336485
GBA,3.3894548416137695,10.799372350880368,36.60398490108134,105.53411991277736,20.982899117765673
GBA,4.802359580993652,97.39452821925717,467.7235457301063,105.53460375063865,20.982972441703726
GBA,0.9099065065383911,27.100213670696498,24.658660747547398,105.53318900372902,20.983034763487982
GBA,3.106387138366699,8.394463763253478,26.076454267655926,105.53291031054434,20.983047054449994
GBA,0.9459728002548218,129.1464717579312,122.16904953188045,105.53315712499956,20.983151238512352
GBA,4.463085174560547,280.3388107934352,1251.1759903061147,105.53286982882484,20.98318362603129
GBA,4.99489688873291,35.14518147560393,175.54655760644755,105.53355576488448,20.983228509596575
GBA,4.762051105499268,134.30763991735154,639.5798451454215,105.53188963652568,20.98296309611078
GBA,3.6944620609283447,122.57187155835715,452.8371292093325,105.53157730887865,20.98296722339846
GBA,3.258711338043213,29.424033041050723,95.8844300818301,105.53180708327636,20.98296941238399
GBA,3.8355138301849365,107.44109080080653,412.091789696649,105.53158396212476,20.983018625691177
GBA,3.6221084594726562,336.46768593788505,1218.7224515748023,105.53119040306746,20.983024930575148
GBA,3.53674578666687,22.111727095369517,78.20355764047581,105.53197253185353,20.983050659837787
GBA,3.075706958770752,35.1333825641058,108.05998923757522,105.53149823101411,20.983086627397252
GBA,1.6078920364379883,19.514597457738738,31.37736584659113,105.53141159336431,20.983104481208436
GBA,3.541867256164551,50.09130854406977,177.4167655506763,105.53158605911138,20.98311183310523
GBA,3.4724409580230713,61.93393147886238,215.06192035859613,105.53270141335571,20.983115641091924
GBA,3.092712163925171,26.381481917684603,81.59033002919512,105.53147216336525,20.983124491746537
GBA,3.092712163925171,71.66110427635071,221.62716887577994,105.53155999148046,20.983149697467457
GBA,3.026729106903076,115.65968058707429,350.0705217280104,105.5315188423606,20.983224417492597
GBA,2.517681121826172,112.48814260787022,283.2092730731251,105.53176212240159,20.983245985562093
GBA,2.517681121826172,39.6036260260354,99.70930160161298,105.53187516179086,20.98328070848282
GBA,2.855959177017212,17.424777355737298,49.76445279659964,105.53177226512723,20.983342827875838
GBA,2.963602066040039,84.21221399336295,249.57149137653633,105.53165513944703,20.983341627520215
GBA,2.7508935928344727,48.27146406979239,132.78966122633133,105.53172172169934,20.983365831841926
GBA,1.6724448204040527,21.498370172914264,35.95483784281944,105.53280454225788,20.98337797004218
GBA,1.802020788192749,50.37399921513101,90.7749937700713,105.53244796927598,20.98338337398188
GBA,4.005011081695557,83.53649216198941,334.5645768347416,105.5330719218204,20.98329270076243
GBA,4.6373443603515625,46.15508672222403,214.03703111284287,105.53344088612631,20.983388096873412
GBA,3.767305850982666,63.97890114740105,241.02808863204558,105.53353778398025,20.98343011482145
GBA,5.69822359085083,158.1622217733278,901.2437032901572,105.53367316198269,20.983452892609126
GBA,4.497391700744629,56.954186029760265,256.1452835729095,105.53335615046228,20.98345371371741
GBA,1.4902942180633545,22.979408589038083,34.246079754758846,105.53299568560779,20.98347108569249
GBA,4.9537835121154785,55.27516165129482,273.82118441770206,105.53286913749773,20.983495215385204
GBA,2.6371257305145264,40.50523878056846,106.81740740887193,105.53329873463689,20.983552298526703
GBA,2.7581310272216797,88.97061660467148,245.39261816838876,105.53297066650755,20.983556081867313
GBA,5.138233661651611,24.108648329858013,123.87586838539734,105.53285009174182,20.983564213438978
GBA,2.011598825454712,1553.4963664857553,3125.011466170908,105.5369007454013,20.982299641638097
GBA,1.2021586894989014,29.284454937176967,35.20456196996629,105.53654052706271,20.982347078045677
GBA,0.44388347864151,25.35102661636464,11.252901881605444,105.53657622973914,20.982352632546004
GBA,1.4828089475631714,21.75599089730489,32.259977965626604,105.53735972642687,20.982401262400504
GBA,0.12668660283088684,13.52988549306809,1.7140552298076945,105.53661618303575,20.982462095707817
GBA,1.5698353052139282,6.431479819029565,10.096364084683497,105.53655837694924,20.982489356382537
GBA,0.8583804368972778,56.35919427616855,48.37762980595612,105.53678882054875,20.982497900096096
GBA,3.6136245727539062,223.85813537864527,808.9392588151431,105.53697302089685,20.98251012153762
GBA,3.007305145263672,64.93093649375086,195.2671394044457,105.53717420035268,20.982512106313358
GBA,0.22546958923339844,19.559419654008632,4.410054315032986,105.53664527881976,20.982521904561207
GBA,5.599352836608887,2.1676711851300605,12.137555799293352,105.53546121973348,20.9820292139316
GBA,4.116154670715332,79.29078041513874,326.3731161504371,105.53481601258102,20.98203526149522
GBA,3.2742209434509277,28.437324470039563,93.1100833555131,105.53473131919519,20.982132426340073
GBA,4.193684101104736,49.84685672591705,209.04197054152402,105.53497335332315,20.982182096991593
GBA,4.766785144805908,36.69222900839083,174.90397216701385,105.5350315695936,20.982215150793348
GBA,4.688709259033203,53.04355414305575,248.7058034425745,105.53498607609235,20.98224905855724
GBA,5.321295261383057,42.21693234885415,224.64876205808667,105.53560987431386,20.982319841493865
GBA,7.345659255981445,249.9044853643298,1835.7131960277688,105.53510395975178,20.98263520007396
GBA,6.133434295654297,81.33865676600001,498.8853069710379,105.53568304897142,20.982738914107095
GBA,4.394799709320068,86.23810988564775,378.9992202577568,105.53508173939468,20.98279916163476
GBA,5.218691349029541,7.226910593246485,37.71501579318538,105.53785134055302,20.982311217508123
GBA,8.486421585083008,6835.51161561186,58009.033319814116,105.53826751065272,20.982524572111206
GBA,1.9833762645721436,39.960292467420075,79.25629560524199,105.53751136062063,20.982699257093138
GBA,5.650026321411133,158.6132510160004,896.1690431649934,105.53797154387595,20.982699653240534
GBA,2.3585968017578125,29.970270946254153,70.68778520165013,105.53764452329783,20.982699808635367
GBA,4.139390468597412,29.65473249542211,122.75251704035622,105.53777039298183,20.982763406222105
GBA,4.077716827392578,21.039948448720416,85.7949518368196,105.53784123570406,20.982763723821243
GBA,3.0140726566314697,15.80670438583147,47.642555480791366,105.53765073068014,20.982770073615036
GBA,2.0799388885498047,27.803367017435633,57.829304292187366,105.53859424705281,20.982793344410677
GBA,3.092184066772461,20.354764675207253,62.940679011578794,105.53775603167627,20.982795130173105
GBA,2.9823365211486816,32.57976823910661,97.16383267004753,105.53782687441326,20.982795447777953
GBA,2.9130876064300537,17.090555554082457,49.78628557160192,105.5381674278985,20.982796974148712
GBA,3.4116735458374023,20.654473922554764,70.46632228476858,105.53768061907171,20.982802382101347
GBA,3.3499832153320312,140.04283595015931,469.1411498605309,105.53863548270365,20.982879268789404
GBA,3.887141466140747,311.9854083341434,1212.731417566502,105.53833860855427,20.982879535673266
GBA,3.941160202026367,140.49367108005083,553.7080650972791,105.53804143830418,20.982879802305142
GBA,4.048408508300781,140.1617639288566,567.4320776280287,105.53785711498021,20.982879967426207
GBA,4.434444427490234,133.801303343131,593.3344440008777,105.53767718693338,20.982880128417523
GBA,4.772832870483398,31.16977991984601,148.76815016717444,105.53772794885647,20.98296773997191
GBA,5.384568214416504,100.81849539278002,542.86406571726,105.53765659681847,20.982983554390135
GBA,4.924290180206299,134.95705097364424,664.5676808591172,105.53785721685315,20.982980333256453
GBA,4.132399559020996,13.699549076101775,56.61201056086947,105.5388642976377,20.983055851815635
GBA,3.52237868309021,20.883309063588264,73.55892267796787,105.53858571403347,20.983056301007654
GBA,4.1794023513793945,17.183731896216457,71.81772949252016,105.53838924391748,20.98306108779446
