source,height_m,footprint_area_m2,volume_m3,centroid_lon,centroid_lat
OBM,4.5,11.189585005072157,50.35313252282471,105.56711245849499,20.995599227971294
OBM,4.5,16.235180863197364,73.05831388438814,105.5669181120563,20.995605082766495
OBM,4.5,51.68171307944544,232.56770885750447,105.56734417499923,20.995608737598232
OBM,4.5,12.327477170556786,55.47364726750554,105.5670693090015,20.99561929826886
OBM,4.5,20.756617270500143,93.40477771725065,105.56748066979728,20.995632772314007
OBM,4.5,42.42507309730735,190.91282893788306,105.56695000706236,20.99563420745329
OBM,4.5,15.089110830979068,67.90099873940581,105.56703793434065,20.995651439389466
OBM,4.5,29.851942760240842,134.3337424210838,105.56742723405533,20.99568173064826
OBM,4.5,77.18249397713775,347.32122289711987,105.5672129195833,20.99569672779337
OBM,4.5,24.89789112439311,112.04051005976899,105.5673163769582,20.99569682453578
OBM,4.5,56.41841543788104,253.88286947046467,105.56701292244897,20.995705054353454
OBM,4.5,46.601840616358345,209.70828277361255,105.5675413575995,20.995707986807503
OBM,4.5,31.858439732533537,143.3629787964009,105.56744640903193,20.99571707804231
OBM,3.0,23.597714371079192,70.79314311323758,105.56697433855372,20.995724630020675
OBM,4.5,53.8255028203146,242.21476269141567,105.56717154481426,20.995735999950934
OBM,4.5,28.92014463976352,130.14065087893584,105.56757156060749,20.995742251117544
OBM,4.5,24.03564114937203,108.16038517217413,105.56725649834821,20.99574425622044
OBM,3.0,15.005318624124925,45.015955872374775,105.56688868277001,20.995754080787872
OBM,4.5,54.64337039840072,245.89516679280325,105.5674801748954,20.995754912122
OBM,3.0,34.08394688006726,102.25184064020178,105.56698982053463,20.995788321948574
OBM,3.0,71.78104115554193,215.3431234666258,105.5669252797439,20.995809377589435
OBM,4.5,86.47873184225091,389.1542932901291,105.56752796557427,20.99581031511207
OBM,4.5,21.12264697622555,95.05191139301498,105.56760325066755,20.995816166024827
OBM,4.5,23.45766828803022,105.55950729613599,105.56727840594631,20.995852664143236
OBM,4.5,20.42822150059115,91.92699675266017,105.56755691371325,20.995853059090866
OBM,4.5,140.71212859582528,633.2045786812138,105.56742232490065,20.995894656975242
OBM,4.5,9.360985715844475,42.12443572130014,105.56751341894329,20.995896354988794
OBM,3.0,24.254025825538985,72.76207747661695,105.5669972194264,20.99589847597414
OBM,4.5,126.53911281014665,569.4260076456599,105.56725366204482,20.995918702704127
OBM,4.5,49.75011576400051,223.8755209380023,105.56760668953726,20.995944704513295
OBM,4.5,90.41322807620803,406.85952634293614,105.56735076507198,20.995960808699696
OBM,4.5,87.70459994291883,394.6706997431347,105.56755426747864,20.995987254064907
OBM,4.5,110.28890077390047,496.3000534825521,105.56812765261857,20.995861326358927
OBM,4.5,120.97420485315322,544.3839218391895,105.56786072881317,20.995910096125662
OBM,4.5,45.77155120113014,205.97198040508562,105.56770866442625,20.99594656683195
OBM,4.5,111.64960423818701,502.4232190718416,105.56790597061497,20.995950331912177
OBM,4.5,50.7588046797626,228.4146210589317,105.56795470194686,20.99596644865634
OBM,4.5,59.80463162900349,269.1208423305157,105.56801146144214,20.99598740433244
OBM,4.5,29.367854102696718,132.15534346213522,105.56765335022239,20.9959979573948
OBM,4.5,97.04250463051201,436.69127083730405,105.56835510000464,20.996013700005793
OBM,4.5,83.61517868352698,376.2683040758714,105.56777039703076,20.99601702088151
OBM,4.5,57.744168075086534,259.8487563378894,105.56787081283451,20.996040260266856
OBM,4.5,17.964938354452656,80.84222259503696,105.56842916440989,20.996040680801077
OBM,4.5,31.90355744951998,143.56600852283992,105.56794131939661,20.9960504901564
OBM,4.5,60.34278378203088,271.54252701913896,105.56771781477326,20.996062465026974
OBM,3.0,15.63960153768955,46.91880461306865,105.56815175205718,20.996073553589188
OBM,4.5,24.05917958160095,108.26630811720428,105.56788446094431,20.996085989018294
OBM,4.5,35.03893174528304,157.67519285377367,105.56767702350835,20.996099017007634
OBM,4.5,12.206306116962777,54.9283775263325,105.56761781029765,20.996112019747947
OBM,4.5,35.11331797231686,158.00993087542585,105.56810501361153,20.99611600588026
OBM,4.5,166.33727859485467,748.517753676846,105.56837610199322,20.99611395745155
OBM,3.0,58.5001191610539,175.5003574831617,105.56820315766986,20.996132221295266
OBM,4.5,22.667616170637803,102.00427276787012,105.5674576832488,20.996019807893862
OBM,4.5,36.065779529819004,162.2960078841855,105.56759647460125,20.996038547995564
OBM,4.5,86.52171489428642,389.3477170242889,105.56718808867639,20.996058261144032
