x,y,z,slowness,label,label_prefix,order,node_index,pair_name,direction,route_rank,x_m,y_m,flyable
105.54310305,21.02092294,0.0,0.02000384,DK02,,0,15438,DB02_to_DK02,backward,2,468.7056356926453,1774.4571289739831,True
105.54297534,21.020766,0.0,0.04002793,N,,1,12871,DB02_to_DK02,backward,2,455.4485773540034,1757.0061971863743,True
105.5424942,21.02076754,0.0,0.04018929,N,,2,12870,DB02_to_DK02,backward,2,405.50338082223874,1757.177437373749,True
105.54201306,21.02076907,0.0,0.04055325,N,,3,12869,DB02_to_DK02,backward,2,355.55818429194926,1757.3475656113699,True
105.54153191,21.0207706,0.0,0.04111578,N,,4,12868,DB02_to_DK02,backward,2,305.6119497013,1757.517693848991,True
105.54105077,21.02077213,0.0,0.0418695,N,,5,12867,DB02_to_DK02,backward,2,255.66675316953538,1757.6878220870071,True
105.54056963,21.02077366,0.0,0.04280483,N,,6,12866,DB02_to_DK02,backward,2,205.72155663777073,1757.8579503246285,True
105.54008848,21.02077519,0.0,0.04391187,N,,7,12865,DB02_to_DK02,backward,2,155.77532204712148,1758.0280785622494,True
105.53960734,21.02077672,0.0,0.04518201,N,,8,12864,DB02_to_DK02,backward,2,105.83012551683201,1758.1982068002658,True
105.53912619,21.02077824,0.0,0.04660841,N,,9,12863,DB02_to_DK02,backward,2,55.88389092618274,1758.3672230885284,True
105.53864505,21.02077977,0.0,0.04818474,N,,10,12862,DB02_to_DK02,backward,2,5.938694394418106,1758.5373513265445,True
105.53816391,21.02078129,0.0,0.0499036,N,,11,12861,DB02_to_DK02,backward,2,-44.00650213734653,1758.706367614807,True
105.53768276,21.02078281,0.0,0.05175521,N,,12,12860,DB02_to_DK02,backward,2,-93.9527367279958,1758.8753839034646,True
105.53768114,21.02033105,0.0,0.05194711,N,,13,12713,DB02_to_DK02,backward,2,-94.12090237204448,1708.6419638424422,True
105.5372,21.02033257,0.0,0.05389038,N,,14,12712,DB02_to_DK02,backward,2,-144.06609890380912,1708.8109801310995,True
105.53671886,21.02033409,0.0,0.05595101,N,,15,12711,DB02_to_DK02,backward,2,-194.01129543557374,1708.9799964193626,True
105.53671724,21.01988233,0.0,0.05628652,N,,16,12564,DB02_to_DK02,backward,2,-194.17946107962243,1658.7465763587347,True
105.5362361,21.01988385,0.0,0.05841069,N,,17,12563,DB02_to_DK02,backward,2,-244.12465761138708,1658.9155926469973,True
105.53623449,21.01943208,0.0,0.05890209,N,,18,12416,DB02_to_DK02,backward,2,-244.29178519655113,1608.6810606370116,True
105.53575335,21.0194336,0.0,0.06106952,N,,19,12415,DB02_to_DK02,backward,2,-294.23698172831575,1608.8500769252742,True
105.53527221,21.01943511,0.0,0.06333036,N,,20,12414,DB02_to_DK02,backward,2,-344.18217825860523,1609.0179812645733,True
105.53527059,21.01898335,0.0,0.06388985,N,,21,12267,DB02_to_DK02,backward,2,-344.3503439041291,1558.784561203551,True
105.53478946,21.01898487,0.0,0.066176,N,,22,12266,DB02_to_DK02,backward,2,-394.2945023755339,1558.9535774922088,True
105.53430671,21.01853462,0.0,0.06591316,N,,23,12118,DB02_to_DK02,backward,2,-444.40682649246264,1508.8880617704854,True
105.53382557,21.01853613,0.0,0.06438341,N,,24,12117,DB02_to_DK02,backward,2,-494.352023022752,1509.0559661097845,True
105.53382396,21.01808436,0.0,0.06257151,N,,25,11970,DB02_to_DK02,backward,2,-494.51915060791606,1458.8214340994036,True
105.53334283,21.01808587,0.0,0.06109633,N,,26,11969,DB02_to_DK02,backward,2,-544.4633090807961,1458.9893384387028,True
105.53286009,21.01763562,0.0,0.05792636,N,,27,11821,DB02_to_DK02,backward,2,-594.574595137365,1408.9238227169794,True
105.53285848,21.01718386,0.0,0.05622238,N,,28,11674,DB02_to_DK02,backward,2,-594.7417227225291,1358.690402655957,True
105.53285688,21.0167321,0.0,0.05463538,N,,29,11527,DB02_to_DK02,backward,2,-594.9078122488085,1308.4569825949345,True
105.53285527,21.01628033,0.0,0.05317622,N,,30,11380,DB02_to_DK02,backward,2,-595.0749398339725,1258.2224505849485,True
105.53237414,21.01628184,0.0,0.05180283,N,,31,11379,DB02_to_DK02,backward,2,-645.0190983053773,1258.390354924248,True
105.53237254,21.01583008,0.0,0.0504542,N,,32,11232,DB02_to_DK02,backward,2,-645.1851878316567,1208.1569348632252,True
105.53237094,21.01537832,0.0,0.04925598,N,,33,11085,DB02_to_DK02,backward,2,-645.351277356461,1157.9235148022028,True
