x,y,z,slowness,label,label_prefix,order,node_index,pair_name,direction,route_rank,x_m,y_m,flyable
105.54310305,21.02092294,0.0,0.02000384,DK02,,0,15438,DB02_to_DK02,backward,5,468.7056356926453,1774.4571289739831,True
105.54297534,21.020766,0.0,0.04002793,N,,1,12871,DB02_to_DK02,backward,5,455.4485773540034,1757.0061971863743,True
105.54249257,21.02031578,0.0,0.04042867,N,,2,12723,DB02_to_DK02,backward,5,405.3341771178303,1706.9440173127264,True
105.54249093,21.01986401,0.0,0.04106426,N,,3,12576,DB02_to_DK02,backward,5,405.1639353545371,1656.7094853023457,True
105.5424893,21.01941225,0.0,0.0424438,N,,4,12429,DB02_to_DK02,backward,5,404.9947316501286,1606.476065241323,True
105.54248766,21.01896049,0.0,0.04517525,N,,5,12282,DB02_to_DK02,backward,5,404.8244898868355,1556.2426451806955,True
105.54296717,21.0185072,0.0,0.04717871,N,,6,12136,DB02_to_DK02,backward,5,454.6004827127164,1505.8390968816568,True
105.54296553,21.01805544,0.0,0.05241213,N,,7,11989,DB02_to_DK02,backward,5,454.4302409494233,1455.6056768210294,True
105.54344503,21.01760214,0.0,0.05399532,N,,8,11843,DB02_to_DK02,backward,5,504.20519571641955,1405.2010165730276,True
105.54344339,21.01715038,0.0,0.05995482,N,,9,11696,DB02_to_DK02,backward,5,504.0349539516513,1354.9675965120048,True
105.54392288,21.01669708,0.0,0.0594176,N,,10,11550,DB02_to_DK02,backward,5,553.808870659763,1304.562936264003,True
105.54440238,21.01624378,0.0,0.05817557,N,,11,11404,DB02_to_DK02,backward,5,603.5838254267593,1254.1582760160009,True
105.54488186,21.01579048,0.0,0.05725422,N,,12,11258,DB02_to_DK02,backward,5,653.3567040759864,1203.7536157679988,True
105.54536135,21.01533717,0.0,0.05751465,N,,13,11112,DB02_to_DK02,backward,5,703.1306207826228,1153.3478435706384,True
105.54584083,21.01488387,0.0,0.05913167,N,,14,10966,DB02_to_DK02,backward,5,752.9034994318499,1102.9431833226363,True
105.54632031,21.01443057,0.0,0.06169551,N,,15,10820,DB02_to_DK02,backward,5,802.6763780796018,1052.5385230746344,True
105.54631866,21.0139788,0.0,0.0638042,N,,16,10673,DB02_to_DK02,backward,5,802.5050982559487,1002.3039910646484,True
105.54631702,21.01352704,0.0,0.06596294,N,,17,10526,DB02_to_DK02,backward,5,802.3348564926556,952.0705710036258,True
