x,y,z,slowness,label,label_prefix,order,node_index,pair_name,direction,route_rank,x_m,y_m,flyable
105.53939267,20.98356076,0.0,0.0,DB02,,0,15436,DB02_to_DK02,forward,2,83.54610144976081,-2380.027735406683,True
105.53947419,20.98373222,0.0,0.02002159,N,,1,810,DB02_to_DK02,forward,2,92.0083627909054,-2360.9622532841313,True
105.53995522,20.9837307,0.0,0.02018847,N,,2,811,DB02_to_DK02,forward,2,141.942140666088,-2361.1312695727893,True
105.53995684,20.98418246,0.0,0.02040784,N,,3,958,DB02_to_DK02,forward,2,142.11030631161185,-2310.8978495117667,True
105.54043787,20.98418093,0.0,0.02082232,N,,4,959,DB02_to_DK02,forward,2,192.04408418826958,-2311.067977749388,True
105.54043949,20.9846327,0.0,0.02128739,N,,5,1106,DB02_to_DK02,forward,2,192.2122498323183,-2260.8334457394017,True
105.54092052,20.98463117,0.0,0.02194366,N,,6,1107,DB02_to_DK02,forward,2,242.14602770897605,-2261.003573977023,True
105.54092215,20.98508293,0.0,0.02264715,N,,7,1254,DB02_to_DK02,forward,2,242.31523141338454,-2210.7701539160003,True
105.54140318,20.9850814,0.0,0.02353584,N,,8,1255,DB02_to_DK02,forward,2,292.2490092900423,-2210.9402821540166,True
105.5414048,20.98553317,0.0,0.02446704,N,,9,1402,DB02_to_DK02,forward,2,292.41717493409095,-2160.7057501436357,True
105.54188584,20.98553164,0.0,0.0255755,N,,10,1403,DB02_to_DK02,forward,2,342.3519908711085,-2160.875878381257,True
105.54188746,20.9859834,0.0,0.02672047,N,,11,1550,DB02_to_DK02,forward,2,342.5201565151572,-2110.642458320629,True
105.54188909,20.98643516,0.0,0.02808167,N,,12,1697,DB02_to_DK02,forward,2,342.6893602195657,-2060.409038259607,True
105.54237013,20.98643363,0.0,0.02937503,N,,13,1698,DB02_to_DK02,forward,2,392.62417615510805,-2060.5791664972276,True
105.54237176,20.9868854,0.0,0.0309205,N,,14,1845,DB02_to_DK02,forward,2,392.79337985951656,-2010.3446344872418,True
105.54285279,20.98688386,0.0,0.03239315,N,,15,1846,DB02_to_DK02,forward,2,442.7271577361744,-2010.5158746742213,True
105.54285443,20.98733563,0.0,0.03410219,N,,16,1993,DB02_to_DK02,forward,2,442.8973995009427,-1960.2813426638404,True
105.54333546,20.98733409,0.0,0.03573316,N,,17,1994,DB02_to_DK02,forward,2,492.8311773761252,-1960.45258285082,True
105.5433371,20.98778585,0.0,0.0375833,N,,18,2141,DB02_to_DK02,forward,2,493.0014191408935,-1910.2191627897976,True
105.54381813,20.98778432,0.0,0.03935009,N,,19,2142,DB02_to_DK02,forward,2,542.9351970175512,-1910.3892910278137,True
105.54381977,20.98823608,0.0,0.04131777,N,,20,2289,DB02_to_DK02,forward,2,543.1054387808445,-1860.1558709667909,True
105.54430081,20.98823455,0.0,0.04319679,N,,21,2290,DB02_to_DK02,forward,2,593.0402547163869,-1860.325999204412,True
105.54430244,20.98868631,0.0,0.04525767,N,,22,2437,DB02_to_DK02,forward,2,593.2094584207954,-1810.0925791437846,True
105.54478348,20.98868477,0.0,0.04722472,N,,23,2438,DB02_to_DK02,forward,2,643.1442743578128,-1810.2638193307641,True
105.54478512,20.98913653,0.0,0.04935438,N,,24,2585,DB02_to_DK02,forward,2,643.314516121106,-1760.0303992697416,True
105.54526617,20.98913499,0.0,0.05138541,N,,25,2586,DB02_to_DK02,forward,2,693.2503701170083,-1760.201639456721,True
105.54526781,20.98958676,0.0,0.05355966,N,,26,2733,DB02_to_DK02,forward,2,693.4206118803013,-1709.9671074463402,True
105.54526944,20.99003852,0.0,0.05582556,N,,27,2880,DB02_to_DK02,forward,2,693.5898155847099,-1659.7336873857125,True
105.54575049,20.99003698,0.0,0.05782618,N,,28,2881,DB02_to_DK02,forward,2,743.525669580612,-1659.9049275726925,True
105.54575213,20.99048874,0.0,0.06009655,N,,29,3028,DB02_to_DK02,forward,2,743.6959113439052,-1609.6715075116697,True
105.54575377,20.9909405,0.0,0.06240181,N,,30,3175,DB02_to_DK02,forward,2,743.8661531086734,-1559.4380874506471,True
105.54623482,20.99093896,0.0,0.06356348,N,,31,3176,DB02_to_DK02,forward,2,793.8020071031006,-1559.6093276376266,True
105.54623646,20.99139072,0.0,0.06080832,N,,32,3323,DB02_to_DK02,forward,2,793.9722488678688,-1509.3759075769995,True
105.54623811,20.99184248,0.0,0.05807369,N,,33,3470,DB02_to_DK02,forward,2,794.1435286915219,-1459.1424875159767,True
105.54623975,20.99229425,0.0,0.05537441,N,,34,3617,DB02_to_DK02,forward,2,794.313770454815,-1408.907955505596,True
105.5467208,20.9922927,0.0,0.05683596,N,,35,3618,DB02_to_DK02,forward,2,844.2496244507172,-1409.0803076419338,True
105.54672245,20.99274447,0.0,0.05424734,N,,36,3765,DB02_to_DK02,forward,2,844.4209042743701,-1358.8457756315527,True
105.54672409,20.99319623,0.0,0.05172356,N,,37,3912,DB02_to_DK02,forward,2,844.5911460376632,-1308.6123555709255,True
105.54672573,20.99364799,0.0,0.04927993,N,,38,4059,DB02_to_DK02,forward,2,844.7613878024315,-1258.3789355099027,True
105.54672738,20.99409975,0.0,0.04693178,N,,39,4206,DB02_to_DK02,forward,2,844.9326676246093,-1208.1455154488804,True
105.54672902,20.99455151,0.0,0.04469412,N,,40,4353,DB02_to_DK02,forward,2,845.1029093893777,-1157.9120953878578,True
105.54673067,20.99500328,0.0,0.04258171,N,,41,4500,DB02_to_DK02,forward,2,845.2741892130306,-1107.677563377872,True
105.54673231,20.99545504,0.0,0.04060878,N,,42,4647,DB02_to_DK02,forward,2,845.4444309763236,-1057.4441433168495,True
105.54721337,20.99545349,0.0,0.04259799,N,,43,4648,DB02_to_DK02,forward,2,895.3813230311106,-1057.6164954531873,True
105.54721502,20.99590525,0.0,0.0408237,N,,44,4795,DB02_to_DK02,forward,2,895.5526028547634,-1007.3830753921649,True
105.54721667,20.99635702,0.0,0.03921092,N,,45,4942,DB02_to_DK02,forward,2,895.7238826784163,-957.1485433817838,True
105.54721831,20.99680878,0.0,0.03777112,N,,46,5089,DB02_to_DK02,forward,2,895.8941244431848,-906.9151233211564,True
105.54721996,20.99726054,0.0,0.03651467,N,,47,5236,DB02_to_DK02,forward,2,896.0654042668377,-856.6817032601339,True
105.54722161,20.9977123,0.0,0.03545066,N,,48,5383,DB02_to_DK02,forward,2,896.2366840890154,-806.4482831991114,True
105.54770268,20.99771075,0.0,0.03777493,N,,49,5384,DB02_to_DK02,forward,2,946.174614204162,-806.6206353354494,True
105.54770432,20.99816252,0.0,0.03693483,N,,50,5531,DB02_to_DK02,forward,2,946.3448559674553,-756.3861033250685,True
105.54770597,20.99861428,0.0,0.03629573,N,,51,5678,DB02_to_DK02,forward,2,946.5161357911082,-706.1526832640459,True
105.54770762,20.99906604,0.0,0.03586233,N,,52,5825,DB02_to_DK02,forward,2,946.6874156147611,-655.9192632034185,True
105.54770927,20.9995178,0.0,0.03563785,N,,53,5972,DB02_to_DK02,forward,2,946.8586954384142,-605.6858431423959,True
