x,y,z,slowness,label,label_prefix,order,node_index,pair_name,direction,route_rank,x_m,y_m,flyable
105.54867142,20.9995147,0.0,0.04080849,N,,52,5974,DB02_to_DK02,forward,5,1046.735593727592,-606.0305474150719,True
105.54867307,20.99996647,0.0,0.04079545,N,,53,6121,DB02_to_DK02,forward,5,1046.9068735512449,-555.7960154046909,True
105.54915414,20.99996491,0.0,0.04354828,N,,54,6122,DB02_to_DK02,forward,5,1096.8448036649163,-555.9694794903874,True
105.5491558,21.00041668,0.0,0.04372666,N,,55,6269,DB02_to_DK02,forward,5,1097.017121547454,-505.7349474800064,True
105.54963687,21.00041512,0.0,0.04656143,N,,56,6270,DB02_to_DK02,forward,5,1146.9550516626007,-505.9084115657028,True
105.54963853,21.00086689,0.0,0.04691572,N,,57,6417,DB02_to_DK02,forward,5,1147.1273695451382,-455.67387955532183,True
105.54964018,21.00131865,0.0,0.04744984,N,,58,6564,DB02_to_DK02,forward,5,1147.298649368791,-405.4404594942994,True
105.55012126,21.00131709,0.0,0.05032069,N,,59,6565,DB02_to_DK02,forward,5,1197.2376175428224,-405.6139235799958,True
105.55012292,21.00176885,0.0,0.05100268,N,,60,6712,DB02_to_DK02,forward,5,1197.409935426835,-355.3805035189732,True
105.55012457,21.00222062,0.0,0.05184854,N,,61,6859,DB02_to_DK02,forward,5,1197.581215249013,-305.1459715089873,True
105.55012623,21.00267238,0.0,0.05285216,N,,62,7006,DB02_to_DK02,forward,5,1197.753533133026,-254.91255144796483,True
105.55060731,21.00267082,0.0,0.05567023,N,,63,7007,DB02_to_DK02,forward,5,1247.692501307057,-255.08601553366123,True
105.55060897,21.00312258,0.0,0.05677581,N,,64,7154,DB02_to_DK02,forward,5,1247.8648191895945,-204.85259547263874,True
105.55061063,21.00357434,0.0,0.05801755,N,,65,7301,DB02_to_DK02,forward,5,1248.0371370721323,-154.61917541161623,True
105.55061229,21.00402611,0.0,0.05938665,N,,66,7448,DB02_to_DK02,forward,5,1248.209454956145,-104.38464340123527,True
105.55061394,21.00447787,0.0,0.06087343,N,,67,7595,DB02_to_DK02,forward,5,1248.380734779798,-54.151223340607785,True
105.55109503,21.00447631,0.0,0.06349631,N,,68,7596,DB02_to_DK02,forward,5,1298.3207410127138,-54.32468742590917,True
105.55109669,21.00492807,0.0,0.06501995,N,,69,7743,DB02_to_DK02,forward,5,1298.4930588952516,-4.091267365281697,True
105.55109835,21.00537983,0.0,0.06663608,N,,70,7890,DB02_to_DK02,forward,5,1298.665376779264,46.14215269574081,True
105.55110001,21.00583159,0.0,0.06833402,N,,71,8037,DB02_to_DK02,forward,5,1298.8376946618018,96.37557275676333,True
105.55061892,21.00583315,0.0,0.06593572,N,,72,8036,DB02_to_DK02,forward,5,1248.8976884288859,96.54903684245974,True
105.55062057,21.00628491,0.0,0.06778661,N,,73,8183,DB02_to_DK02,forward,5,1249.068968252539,146.78245690348226,True
105.55062223,21.00673667,0.0,0.06970008,N,,74,8330,DB02_to_DK02,forward,5,1249.2412861350763,197.0158769641097,True
105.55062389,21.00718843,0.0,0.07166442,N,,75,8477,DB02_to_DK02,forward,5,1249.413604017614,247.24929702513225,True
105.55062554,21.00764019,0.0,0.07366798,N,,76,8624,DB02_to_DK02,forward,5,1249.5848838412671,297.48271708615476,True
105.5506272,21.00809196,0.0,0.07569947,N,,77,8771,DB02_to_DK02,forward,5,1249.7572017238047,347.7172490965357,True
105.55062886,21.00854372,0.0,0.0777476,N,,78,8918,DB02_to_DK02,forward,5,1249.9295196078172,397.9506691571632,True
105.55063052,21.00899548,0.0,0.07980166,N,,79,9065,DB02_to_DK02,forward,5,1250.101837490355,448.1840892181857,True
105.55063218,21.00944724,0.0,0.08185136,N,,80,9212,DB02_to_DK02,forward,5,1250.2741553728924,498.41750927920816,True
105.55015107,21.00944879,0.0,0.08018013,N,,81,9211,DB02_to_DK02,forward,5,1200.3320730207322,498.5898614155462,True
105.55015273,21.00990056,0.0,0.08230494,N,,82,9358,DB02_to_DK02,forward,5,1200.50439090327,548.8243934255321,True
105.55015438,21.01035232,0.0,0.08355029,N,,83,9505,DB02_to_DK02,forward,5,1200.6756707269228,599.0578134865546,True
105.55015604,21.01080408,0.0,0.08208931,N,,84,9652,DB02_to_DK02,forward,5,1200.8479886109355,649.2912335475771,True
105.54967493,21.01080563,0.0,0.08101803,N,,85,9651,DB02_to_DK02,forward,5,1150.9059062572999,649.4635856839151,True
105.54967658,21.01125739,0.0,0.07955677,N,,86,9798,DB02_to_DK02,forward,5,1151.077186080953,699.6970057449375,True
105.54967824,21.01170915,0.0,0.07814553,N,,87,9945,DB02_to_DK02,forward,5,1151.2495039649657,749.9304258059601,True
105.54967989,21.01216091,0.0,0.07679316,N,,88,10092,DB02_to_DK02,forward,5,1151.4207837871434,800.1638458665876,True
105.54919878,21.01216247,0.0,0.07568313,N,,89,10091,DB02_to_DK02,forward,5,1101.478701434983,800.337309952284,True
105.54920043,21.01261423,0.0,0.07436544,N,,90,10238,DB02_to_DK02,forward,5,1101.649981258636,850.5707300133064,True
105.54920208,21.01306599,0.0,0.0731259,N,,91,10385,DB02_to_DK02,forward,5,1101.8212610822889,900.8041500743291,True
105.54920374,21.01351775,0.0,0.07197294,N,,92,10532,DB02_to_DK02,forward,5,1101.9935789648264,951.0375701349566,True
105.54920539,21.01396951,0.0,0.07091445,N,,93,10679,DB02_to_DK02,forward,5,1102.1648587884795,1001.270990195979,True
105.54920705,21.01442127,0.0,0.06950195,N,,94,10826,DB02_to_DK02,forward,5,1102.3371766724922,1051.5044102570014,True
105.5492087,21.01487303,0.0,0.06772304,N,,95,10973,DB02_to_DK02,forward,5,1102.5084564946699,1101.737830318024,True
105.54921035,21.01532479,0.0,0.0660166,N,,96,11120,DB02_to_DK02,forward,5,1102.679736318323,1151.9712503790465,True
105.54872923,21.01532635,0.0,0.06433975,N,,97,11119,DB02_to_DK02,forward,5,1052.7366159072778,1152.144714464348,True
105.54873088,21.01577811,0.0,0.06266639,N,,98,11266,DB02_to_DK02,forward,5,1052.9078957294557,1202.3781345253703,True
105.54824975,21.01577966,0.0,0.06103312,N,,99,11265,DB02_to_DK02,forward,5,1002.9637372580509,1202.5504866617084,True
105.5482514,21.01623142,0.0,0.059412,N,,100,11412,DB02_to_DK02,forward,5,1003.1350170817037,1252.783906722731,True
105.54777028,21.01623297,0.0,0.05784184,N,,101,11411,DB02_to_DK02,forward,5,953.1918966691836,1252.9562588590688,True
105.54777193,21.01668473,0.0,0.05629236,N,,102,11558,DB02_to_DK02,forward,5,953.3631764928366,1303.1896789200914,True
105.5472908,21.01668628,0.0,0.05480542,N,,103,11557,DB02_to_DK02,forward,5,903.4190180214318,1303.3620310560343,True
105.54729244,21.01713804,0.0,0.05334652,N,,104,11704,DB02_to_DK02,forward,5,903.5892597861999,1353.5954511170567,True
105.54681131,21.01713959,0.0,0.05196408,N,,105,11703,DB02_to_DK02,forward,5,853.64510131332,1353.7678032533947,True
105.54681296,21.01759135,0.0,0.05061331,N,,106,11850,DB02_to_DK02,forward,5,853.8163811369731,1404.0012233144173,True
105.54633183,21.01759289,0.0,0.04935771,N,,107,11849,DB02_to_DK02,forward,5,803.8722226655683,1404.1724635013968,True
105.54633347,21.01804465,0.0,0.04812984,N,,108,11996,DB02_to_DK02,forward,5,804.0424644288613,1454.4058835624191,True
105.54585234,21.0180462,0.0,0.04702242,N,,109,11995,DB02_to_DK02,forward,5,754.0983059574564,1454.5782356987575,True
105.54585398,21.01849796,0.0,0.04592993,N,,110,12142,DB02_to_DK02,forward,5,754.2685477222248,1504.8116557597798,True
105.54537285,21.0184995,0.0,0.04498701,N,,111,12141,DB02_to_DK02,forward,5,704.32438925082,1504.9828959467593,True
105.54537449,21.01895126,0.0,0.0440427,N,,112,12288,DB02_to_DK02,forward,5,704.4946310141131,1555.2163160077819,True
105.54489335,21.0189528,0.0,0.04327246,N,,113,12287,DB02_to_DK02,forward,5,654.5494344823485,1555.3875561947614,True
105.54489499,21.01940456,0.0,0.04249276,N,,114,12434,DB02_to_DK02,forward,5,654.7196762471168,1605.6209762557837,True
105.54441385,21.01940611,0.0,0.04189774,N,,115,12433,DB02_to_DK02,forward,5,604.7744797153521,1605.7933283917266,True
105.54441549,21.01985787,0.0,0.04130198,N,,116,12580,DB02_to_DK02,forward,5,604.9447214801205,1656.0267484527494,True
105.54393435,21.01985941,0.0,0.04088478,N,,117,12579,DB02_to_DK02,forward,5,554.9995249483559,1656.197988639729,True
105.54393599,21.02031117,0.0,0.0404896,N,,118,12726,DB02_to_DK02,forward,5,555.169766711649,1706.4314087007513,True
105.54345485,21.0203127,0.0,0.0402562,N,,119,12725,DB02_to_DK02,forward,5,505.2245701813595,1706.6015369387676,True
105.54345649,21.02076446,0.0,0.04007007,N,,120,12872,DB02_to_DK02,forward,5,505.3948119446526,1756.8349569993948,True
105.54310305,21.02092294,0.0,0.02000384,DK02,,121,15438,DB02_to_DK02,forward,5,468.7056356926453,1774.4571289739831,True
