x,y,z,slowness,label,label_prefix,order,node_index,pair_name,direction,route_rank,x_m,y_m,flyable
105.54310305,21.02092294,0.0,0.02000384,DK02,,0,15438,DB02_to_DK02,backward,8,468.7056356926453,1774.4571289739831,True
105.54297534,21.020766,0.0,0.04002793,N,,1,12871,DB02_to_DK02,backward,8,455.4485773540034,1757.0061971863743,True
105.5424942,21.02076754,0.0,0.04018929,N,,2,12870,DB02_to_DK02,backward,8,405.50338082223874,1757.177437373749,True
105.54249257,21.02031578,0.0,0.04042867,N,,3,12723,DB02_to_DK02,backward,8,405.3341771178303,1706.9440173127264,True
105.54201142,21.02031731,0.0,0.04083829,N,,4,12722,DB02_to_DK02,backward,8,355.38794252718094,1707.1141455503475,True
105.54153028,21.02031884,0.0,0.04145312,N,,5,12721,DB02_to_DK02,backward,8,305.4427459968915,1707.2842737883636,True
105.54104751,21.01986861,0.0,0.04337798,N,,6,12573,DB02_to_DK02,backward,8,255.3283457607184,1657.2209819649622,True
105.54056637,21.01987014,0.0,0.04443763,N,,7,12572,DB02_to_DK02,backward,8,205.38314922895376,1657.3911102025834,True
105.5400836,21.01941991,0.0,0.04842939,N,,8,12424,DB02_to_DK02,backward,8,155.26874899425576,1607.327818379577,True
105.53960246,21.01942143,0.0,0.04940786,N,,9,12423,DB02_to_DK02,backward,8,105.32355246249115,1607.4968346682347,True
105.5391197,21.0189712,0.0,0.05484956,N,,10,12275,DB02_to_DK02,backward,8,55.21019028667783,1557.4335428448333,True
105.53863856,21.01897272,0.0,0.05492898,N,,11,12274,DB02_to_DK02,backward,8,5.264993754913196,1557.602559133491,True
105.5381558,21.01852248,0.0,0.05995467,N,,12,12126,DB02_to_DK02,backward,8,-44.84836842090012,1507.538155361126,True
105.53767467,21.01852401,0.0,0.05913837,N,,13,12125,DB02_to_DK02,backward,8,-94.79252689230493,1507.7082835987471,True
105.53719191,21.01807376,0.0,0.06274564,N,,14,11977,DB02_to_DK02,backward,8,-144.90588906811826,1457.642767877024,True
105.53670916,21.01762352,0.0,0.06557204,N,,15,11829,DB02_to_DK02,backward,8,-195.01821318504696,1407.578364104659,True
105.53622641,21.01717328,0.0,0.06767889,N,,16,11681,DB02_to_DK02,backward,8,-245.13053730197566,1357.5139603322941,True
105.53574528,21.01717479,0.0,0.06716727,N,,17,11680,DB02_to_DK02,backward,8,-295.0746957733805,1357.6818646711984,True
105.53574366,21.01672303,0.0,0.06822242,N,,18,11533,DB02_to_DK02,backward,8,-295.24286141890434,1307.4484446105707,True
105.53526253,21.01672454,0.0,0.06438888,N,,19,11532,DB02_to_DK02,backward,8,-345.18701989030916,1307.616348949475,True
105.53526092,21.01627278,0.0,0.0637613,N,,20,11385,DB02_to_DK02,backward,8,-345.3541474754732,1257.3829288888476,True
