x,y,z,slowness,label,label_prefix,order,node_index,pair_name,direction,route_rank,x_m,y_m,flyable
105.54310305,21.02092294,0.0,0.02000384,DK02,,0,15438,DB02_to_DK02,backward,1,468.7056356926453,1774.4571289739831,True
105.54297534,21.020766,0.0,0.04002793,N,,1,12871,DB02_to_DK02,backward,1,455.4485773540034,1757.0061971863743,True
105.54297371,21.02031424,0.0,0.04023429,N,,2,12724,DB02_to_DK02,backward,1,455.27937364959496,1706.772777125747,True
105.54297207,21.01986248,0.0,0.04074926,N,,3,12577,DB02_to_DK02,backward,1,455.10913188630167,1656.5393570647245,True
105.54297044,21.01941072,0.0,0.04178325,N,,4,12430,DB02_to_DK02,backward,1,454.93992818189315,1606.3059370037022,True
105.5429688,21.01895896,0.0,0.04374668,N,,5,12283,DB02_to_DK02,backward,1,454.7696864171249,1556.0725169426794,True
105.54296717,21.0185072,0.0,0.04717871,N,,6,12136,DB02_to_DK02,backward,1,454.6004827127164,1505.8390968816568,True
105.54296553,21.01805544,0.0,0.05241213,N,,7,11989,DB02_to_DK02,backward,1,454.4302409494233,1455.6056768210294,True
105.54296389,21.01760367,0.0,0.05911761,N,,8,11842,DB02_to_DK02,backward,1,454.259999184655,1405.3711448106485,True
105.54296226,21.01715191,0.0,0.06618601,N,,9,11695,DB02_to_DK02,backward,1,454.09079548024647,1355.1377247496262,True
105.54296062,21.01670015,0.0,0.07224671,N,,10,11548,DB02_to_DK02,backward,1,453.9205537169534,1304.9043046886034,True
105.54295899,21.01624839,0.0,0.07646271,N,,11,11401,DB02_to_DK02,backward,1,453.7513500125449,1254.670884627976,True
105.54343848,21.01579509,0.0,0.07509073,N,,12,11255,DB02_to_DK02,backward,1,503.52526672065653,1204.2662243799741,True
105.54343684,21.01534333,0.0,0.07787815,N,,13,11108,DB02_to_DK02,backward,1,503.3550249558882,1154.0328043189513,True
105.54343521,21.01489157,0.0,0.07979881,N,,14,10961,DB02_to_DK02,backward,1,503.1858212514797,1103.799384257929,True
105.54391633,21.01489003,0.0,0.07393405,N,,15,10962,DB02_to_DK02,backward,1,553.1289416639999,1103.6281440709495,True
105.54391469,21.01443827,0.0,0.07540037,N,,16,10815,DB02_to_DK02,backward,1,552.9586998992315,1053.394724009927,True
105.54391306,21.01398651,0.0,0.0760784,N,,17,10668,DB02_to_DK02,backward,1,552.7894961948231,1003.1613039489044,True
105.54391142,21.01353475,0.0,0.0760826,N,,18,10521,DB02_to_DK02,backward,1,552.61925443153,952.9278838882769,True
105.54342866,21.01308453,0.0,0.08102687,N,,19,10373,DB02_to_DK02,backward,1,502.50589225571656,902.865704014234,True
105.54342703,21.01263276,0.0,0.07965949,N,,20,10226,DB02_to_DK02,backward,1,502.3366885513081,852.631172003853,True
105.54294591,21.0126343,0.0,0.08430957,N,,21,10225,DB02_to_DK02,backward,1,452.393568138788,852.8024121908326,True
105.54294427,21.01218254,0.0,0.08232809,N,,22,10078,DB02_to_DK02,backward,1,452.2233263754948,802.5689921302051,True
105.54246316,21.01218407,0.0,0.0861438,N,,23,10077,DB02_to_DK02,backward,1,402.2812440218592,802.7391203678261,True
105.54246152,21.01173231,0.0,0.0836757,N,,24,9930,DB02_to_DK02,backward,1,402.11100225856615,752.5057003068036,True
105.54245989,21.01128055,0.0,0.08117785,N,,25,9783,DB02_to_DK02,backward,1,401.94179855415763,702.2722802457811,True
105.54197878,21.01128208,0.0,0.08395942,N,,26,9782,DB02_to_DK02,backward,1,351.9997162005221,702.4424084837973,True
105.54197715,21.01083032,0.0,0.07777893,N,,27,9635,DB02_to_DK02,backward,1,351.8305124961136,652.2089884227747,True
105.54149603,21.01083185,0.0,0.0793856,N,,28,9634,DB02_to_DK02,backward,1,301.8873920850686,652.3791166603958,True
105.5414944,21.01038009,0.0,0.07312971,N,,29,9487,DB02_to_DK02,backward,1,301.7181883806601,602.1456965997684,True
105.54149277,21.00992833,0.0,0.06816991,N,,30,9340,DB02_to_DK02,backward,1,301.5489846762516,551.9122765387458,True
105.54101167,21.00992986,0.0,0.06875653,N,,31,9339,DB02_to_DK02,backward,1,251.6079403829758,552.0824047763668,True
105.54101004,21.0094781,0.0,0.06464154,N,,32,9192,DB02_to_DK02,backward,1,251.43873667856732,501.84898471534444,True
