x,y,z,slowness,label,label_prefix,order,node_index,pair_name,direction,route_rank,x_m,y_m,flyable
105.53719676,21.01942905,0.0,0.05505619,N,,15,12418,DB02_to_DK02,backward,6,-144.4024301933817,1608.3441400090546,True
105.53671562,21.01943057,0.0,0.05687714,N,,16,12417,DB02_to_DK02,backward,6,-194.3476267251463,1608.5131562977124,True
105.53671401,21.01897881,0.0,0.05786944,N,,17,12270,DB02_to_DK02,backward,6,-194.51475431031037,1558.27973623669,True
105.53623287,21.01898032,0.0,0.05964868,N,,18,12269,DB02_to_DK02,backward,6,-244.45995084059982,1558.4476405759892,True
105.53623125,21.01852856,0.0,0.06077023,N,,19,12122,DB02_to_DK02,backward,6,-244.62811648612364,1508.2142205149667,True
105.5357485,21.01807831,0.0,0.06369478,N,,20,11974,DB02_to_DK02,backward,6,-294.7404406030523,1458.1487047932433,True
105.53574689,21.01762655,0.0,0.06522724,N,,21,11827,DB02_to_DK02,backward,6,-294.90756818821643,1407.9152847322207,True
105.53526576,21.01762807,0.0,0.066369,N,,22,11826,DB02_to_DK02,backward,6,-344.85172665962125,1408.0843010208785,True
105.53526414,21.01717631,0.0,0.06524706,N,,23,11679,DB02_to_DK02,backward,6,-345.0198923051451,1357.8508809598559,True
105.5347814,21.01672606,0.0,0.06164365,N,,24,11531,DB02_to_DK02,backward,6,-395.131178361714,1307.7853652381325,True
105.53477979,21.0162743,0.0,0.0605668,N,,25,11384,DB02_to_DK02,backward,6,-395.29830594687803,1257.5519451771102,True
105.53477818,21.01582253,0.0,0.05963166,N,,26,11237,DB02_to_DK02,backward,6,-395.465433532042,1207.3174131671242,True
105.53477657,21.01537077,0.0,0.05879271,N,,27,11090,DB02_to_DK02,backward,6,-395.63256111720614,1157.0839931061018,True
105.53429544,21.01537228,0.0,0.05607487,N,,28,11089,DB02_to_DK02,backward,6,-445.57671959008604,1157.251897445401,True
105.53429383,21.01492052,0.0,0.05517034,N,,29,10942,DB02_to_DK02,backward,6,-445.74384717525015,1107.0184773843785,True
105.53381271,21.01492203,0.0,0.05305247,N,,30,10941,DB02_to_DK02,backward,6,-495.68696758629517,1107.1863817236776,True
105.5338111,21.01447027,0.0,0.05223742,N,,31,10794,DB02_to_DK02,backward,6,-495.85409517293436,1056.9529616626553,True
105.53332998,21.01447178,0.0,0.05042858,N,,32,10793,DB02_to_DK02,backward,6,-545.7972155839794,1057.1208660019545,True
105.53332837,21.01402002,0.0,0.04975654,N,,33,10646,DB02_to_DK02,backward,6,-545.9643431691435,1006.8874459409318,True
105.53332677,21.01356825,0.0,0.04925394,N,,34,10499,DB02_to_DK02,backward,6,-546.1304326954229,956.6529139305509,True
105.53332516,21.01311649,0.0,0.04892543,N,,35,10352,DB02_to_DK02,backward,6,-546.2975602805869,906.4194938699234,True
105.53332355,21.01266473,0.0,0.04800192,N,,36,10205,DB02_to_DK02,backward,6,-546.464687865751,856.186073808901,True
105.53332195,21.01221297,0.0,0.04669903,N,,37,10058,DB02_to_DK02,backward,6,-546.6307773920304,805.9526537478783,True
105.53380306,21.01221146,0.0,0.04772047,N,,38,10059,DB02_to_DK02,backward,6,-496.68869503986997,805.7847494085792,True
105.53380146,21.0117597,0.0,0.04659123,N,,39,9912,DB02_to_DK02,backward,6,-496.85478456467433,755.5513293475566,True
105.53379985,21.01130794,0.0,0.04563405,N,,40,9765,DB02_to_DK02,backward,6,-497.02191215131353,705.3179092865342,True
105.53379824,21.01085617,0.0,0.04485456,N,,41,9618,DB02_to_DK02,backward,6,-497.1890397364775,655.0833772765483,True
105.53379664,21.01040441,0.0,0.04425755,N,,42,9471,DB02_to_DK02,backward,6,-497.3551292612818,604.8499572155257,True
105.53379503,21.00995265,0.0,0.04384677,N,,43,9324,DB02_to_DK02,backward,6,-497.52225684792097,554.6165371545031,True
105.53379342,21.00950089,0.0,0.04362507,N,,44,9177,DB02_to_DK02,backward,6,-497.689384433085,504.3831170938758,True
105.53379181,21.00904912,0.0,0.043594,N,,45,9030,DB02_to_DK02,backward,6,-497.856512018249,454.14858508349477,True
105.53379021,21.00859736,0.0,0.04375381,N,,46,8883,DB02_to_DK02,backward,6,-498.02260154305327,403.91516502247225,True
105.5337886,21.0081456,0.0,0.04410324,N,,47,8736,DB02_to_DK02,backward,6,-498.1897291296926,353.68174496144974,True
105.53378699,21.00769384,0.0,0.0446397,N,,48,8589,DB02_to_DK02,backward,6,-498.3568567148566,303.4483249008223,True
105.53378539,21.00724208,0.0,0.04535923,N,,49,8442,DB02_to_DK02,backward,6,-498.5229462396608,253.21490483979977,True
105.53378378,21.00679031,0.0,0.04625647,N,,50,8295,DB02_to_DK02,backward,6,-498.6900738263,202.98037282941883,True
105.53378217,21.00633855,0.0,0.04732482,N,,51,8148,DB02_to_DK02,backward,6,-498.85720141146413,152.7469527683963,True
105.53378057,21.00588679,0.0,0.04855655,N,,52,8001,DB02_to_DK02,backward,6,-499.0232909362684,102.51353270776886,True
105.53377896,21.00543503,0.0,0.04994274,N,,53,7854,DB02_to_DK02,backward,6,-499.19041852143243,52.28011264674634,True
105.53377735,21.00498326,0.0,0.0514736,N,,54,7707,DB02_to_DK02,backward,6,-499.35754610807163,2.045580636365379,True
105.53377575,21.0045315,0.0,0.05313836,N,,55,7560,DB02_to_DK02,backward,6,-499.5236356328759,-48.187839424657135,True
105.53377414,21.00407974,0.0,0.05492554,N,,56,7413,DB02_to_DK02,backward,6,-499.6907632180399,-98.42125948528461,True
105.53377253,21.00362798,0.0,0.05682309,N,,57,7266,DB02_to_DK02,backward,6,-499.8578908046791,-148.6546795463071,True
105.53377093,21.00317621,0.0,0.05594093,N,,58,7119,DB02_to_DK02,backward,6,-500.0239803294833,-198.88921155668808,True
105.53376932,21.00272445,0.0,0.05482078,N,,59,6972,DB02_to_DK02,backward,6,-500.1911079146474,-249.12263161771057,True
105.53376771,21.00227269,0.0,0.05384664,N,,60,6825,DB02_to_DK02,backward,6,-500.3582354998115,-299.3560516783381,True
105.53376611,21.00182093,0.0,0.05302552,N,,61,6678,DB02_to_DK02,backward,6,-500.5243250260909,-349.58947173936053,True
105.5337645,21.00136916,0.0,0.05236356,N,,62,6531,DB02_to_DK02,backward,6,-500.691452611255,-399.8240037497415,True
105.5337629,21.0009174,0.0,0.05186556,N,,63,6384,DB02_to_DK02,backward,6,-500.8575421375343,-450.057423810764,True
105.53376129,21.00046564,0.0,0.05153533,N,,64,6237,DB02_to_DK02,backward,6,-501.02466972269843,-500.29084387139153,True
105.53375968,21.00001387,0.0,0.05137527,N,,65,6090,DB02_to_DK02,backward,6,-501.1917973078625,-550.5253758817724,True
105.53375808,20.99956211,0.0,0.05138652,N,,66,5943,DB02_to_DK02,backward,6,-501.3578868341419,-600.758795942795,True
105.53375647,20.99911035,0.0,0.05156913,N,,67,5796,DB02_to_DK02,backward,6,-501.52501441930593,-650.9922160038175,True
105.5332754,20.99911186,0.0,0.05455571,N,,68,5795,DB02_to_DK02,backward,6,-551.4629445344525,-650.8243116645183,True
105.53327379,20.99866009,0.0,0.05489287,N,,69,5648,DB02_to_DK02,backward,6,-551.6300721196166,-701.0588436745041,True
105.53327219,20.99820833,0.0,0.05538995,N,,70,5501,DB02_to_DK02,backward,6,-551.7961616444209,-751.2922637355267,True
105.53327058,20.99775657,0.0,0.05604338,N,,71,5354,DB02_to_DK02,backward,6,-551.9632892295849,-801.5256837965492,True
105.53278951,20.99775807,0.0,0.05898744,N,,72,5353,DB02_to_DK02,backward,6,-601.9012193447315,-801.3588914066083,True
105.53278791,20.99730631,0.0,0.05975525,N,,73,5206,DB02_to_DK02,backward,6,-602.0673088710109,-851.592311467631,True
105.53278631,20.99685455,0.0,0.06066192,N,,74,5059,DB02_to_DK02,backward,6,-602.2333983958151,-901.8257315286534,True
105.53326737,20.99685304,0.0,0.05779872,N,,75,5060,DB02_to_DK02,backward,6,-552.2965063410284,-901.9936358675577,True
105.53326577,20.99640128,0.0,0.0588878,N,,76,4913,DB02_to_DK02,backward,6,-552.4625958673078,-952.2270559285802,True
105.53374684,20.99639977,0.0,0.05609887,N,,77,4914,DB02_to_DK02,backward,6,-502.5246657521612,-952.3949602678794,True
105.53374523,20.99594801,0.0,0.05737452,N,,78,4767,DB02_to_DK02,backward,6,-502.6917933388004,-1002.6283803289018,True
105.53374362,20.99549625,0.0,0.05877795,N,,79,4620,DB02_to_DK02,backward,6,-502.8589209239644,-1052.8618003899244,True
105.53374202,20.99504448,0.0,0.06029935,N,,80,4473,DB02_to_DK02,backward,6,-503.0250104487686,-1103.0963323999104,True
105.53422308,20.99504297,0.0,0.05773074,N,,81,4474,DB02_to_DK02,backward,6,-453.08811839398174,-1103.2642367392095,True
105.53422147,20.99459121,0.0,0.05942979,N,,82,4327,DB02_to_DK02,backward,6,-453.25524597914574,-1153.497656800232,True
105.53421987,20.99413945,0.0,0.06122954,N,,83,4180,DB02_to_DK02,backward,6,-453.4213355054252,-1203.7310768612545,True
105.53421826,20.99368769,0.0,0.06311823,N,,84,4033,DB02_to_DK02,backward,6,-453.5884630905893,-1253.964496921882,True
105.53421665,20.99323592,0.0,0.06508374,N,,85,3886,DB02_to_DK02,backward,6,-453.7555906757534,-1304.199028932263,True
105.53421505,20.99278416,0.0,0.06711363,N,,86,3739,DB02_to_DK02,backward,6,-453.9216802020328,-1354.4324489932856,True
105.5346961,20.99278265,0.0,0.06497594,N,,87,3740,DB02_to_DK02,backward,6,-403.9858262061305,-1354.6003533325847,True
105.53469449,20.99233089,0.0,0.0645848,N,,88,3593,DB02_to_DK02,backward,6,-404.1529537912946,-1404.8337733932121,True
105.53469288,20.99187912,0.0,0.06190644,N,,89,3446,DB02_to_DK02,backward,6,-404.32008137793383,-1455.068305403593,True
105.53469127,20.99142736,0.0,0.05925075,N,,90,3299,DB02_to_DK02,backward,6,-404.4872089630979,-1505.3017254646156,True
105.53468967,20.9909756,0.0,0.05663225,N,,91,3152,DB02_to_DK02,backward,6,-404.65329848790213,-1555.5351455256382,True
105.53468806,20.99052383,0.0,0.0540659,N,,92,3005,DB02_to_DK02,backward,6,-404.8204260745414,-1605.769677535624,True
105.53468645,20.99007207,0.0,0.05156696,N,,93,2858,DB02_to_DK02,backward,6,-404.98755365970544,-1656.0030975966467,True
105.53468484,20.98962031,0.0,0.04915066,N,,94,2711,DB02_to_DK02,backward,6,-405.15468124486944,-1706.236517657669,True
105.53468323,20.98916854,0.0,0.04683214,N,,95,2564,DB02_to_DK02,backward,6,-405.3218088300335,-1756.4710496676548,True
105.53468163,20.98871678,0.0,0.04462643,N,,96,2417,DB02_to_DK02,backward,6,-405.4878983563129,-1806.7044697286774,True
105.53468002,20.98826502,0.0,0.04254814,N,,97,2270,DB02_to_DK02,backward,6,-405.65502594147694,-1856.9378897897002,True
105.53467841,20.98781325,0.0,0.04061121,N,,98,2123,DB02_to_DK02,backward,6,-405.82215352664105,-1907.172421800081,True
105.5346768,20.98736149,0.0,0.03882908,N,,99,1976,DB02_to_DK02,backward,6,-405.98928111180504,-1957.4058418607083,True
105.53515784,20.98735998,0.0,0.03691313,N,,100,1977,DB02_to_DK02,backward,6,-356.0544651762627,-1957.5737462000077,True
105.53515623,20.98690822,0.0,0.03526008,N,,101,1830,DB02_to_DK02,backward,6,-356.22159276142673,-2007.80716626103,True
105.53515462,20.98645645,0.0,0.03378991,N,,102,1683,DB02_to_DK02,backward,6,-356.3887203465908,-2058.0416982714114,True
105.53515301,20.98600469,0.0,0.03251325,N,,103,1536,DB02_to_DK02,backward,6,-356.55584793175484,-2108.275118332039,True
105.5351514,20.98555293,0.0,0.03143936,N,,104,1389,DB02_to_DK02,backward,6,-356.72297551691884,-2158.508538393061,True
105.53563243,20.98555142,0.0,0.02957535,N,,105,1390,DB02_to_DK02,backward,6,-306.78919764026114,-2158.67644273236,True
105.53563082,20.98509965,0.0,0.02869393,N,,106,1243,DB02_to_DK02,backward,6,-306.95632522690033,-2208.910974742741,True
105.53562921,20.98464789,0.0,0.02803413,N,,107,1096,DB02_to_DK02,backward,6,-307.12345281206444,-2259.144394803369,True
105.5356276,20.98419613,0.0,0.02760085,N,,108,949,DB02_to_DK02,backward,6,-307.29058039722844,-2309.3778148643914,True
105.53610863,20.98419461,0.0,0.02589158,N,,109,950,DB02_to_DK02,backward,6,-257.35680252057074,-2309.546831153049,True
105.53610702,20.98374285,0.0,0.02568429,N,,110,803,DB02_to_DK02,backward,6,-257.52393010573473,-2359.7802512140715,True
105.53610541,20.98329109,0.0,0.02571255,N,,111,656,DB02_to_DK02,backward,6,-257.6910576908988,-2410.013671274699,True
105.53658482,20.98283781,0.0,0.02447597,N,,112,510,DB02_to_DK02,backward,6,-207.92544545976492,-2460.416107624379,True
105.53658643,20.98328957,0.0,0.02420817,N,,113,657,DB02_to_DK02,backward,6,-207.75831787460083,-2410.182687563357,True
105.53706745,20.98328806,0.0,0.02292277,N,,114,658,DB02_to_DK02,backward,6,-157.82557805830294,-2410.350591902656,True
105.53754848,20.98328654,0.0,0.02186574,N,,115,659,DB02_to_DK02,backward,6,-107.89180018164517,-2410.5196081909185,True
105.5380295,20.98328502,0.0,0.02104493,N,,116,660,DB02_to_DK02,backward,6,-57.95906036534725,-2410.688624479576,True
105.53851052,20.9832835,0.0,0.02046639,N,,117,661,DB02_to_DK02,backward,6,-8.026320547574134,-2410.857640768234,True
105.53899155,20.98328198,0.0,0.02013443,N,,118,662,DB02_to_DK02,backward,6,41.90745732908361,-2411.0266570564963,True
105.53939267,20.98356076,0.0,0.0,DB02,,119,15436,DB02_to_DK02,backward,6,83.54610144976081,-2380.027735406683,True
