x,y,z,slowness,label,label_prefix,order,node_index,pair_name,direction,route_rank,x_m,y_m,flyable
105.53939267,20.98356076,0.0,0.0,DB02,,0,15436,DB02_to_DK02,forward,7,83.54610144976081,-2380.027735406683,True
105.53947419,20.98373222,0.0,0.02002159,N,,1,810,DB02_to_DK02,forward,7,92.0083627909054,-2360.9622532841313,True
105.53995522,20.9837307,0.0,0.02018847,N,,2,811,DB02_to_DK02,forward,7,141.942140666088,-2361.1312695727893,True
105.54043624,20.98372917,0.0,0.02060386,N,,3,812,DB02_to_DK02,forward,7,191.8748804838611,-2361.3013978104104,True
105.54043787,20.98418093,0.0,0.02082232,N,,4,959,DB02_to_DK02,forward,7,192.04408418826958,-2311.067977749388,True
105.54091889,20.98417941,0.0,0.02148168,N,,5,960,DB02_to_DK02,forward,7,241.97682400456753,-2311.2369940380454,True
105.54139992,20.98417788,0.0,0.02238101,N,,6,961,DB02_to_DK02,forward,7,291.91060188122526,-2311.4071222756666,True
105.54140155,20.98462964,0.0,0.02283877,N,,7,1108,DB02_to_DK02,forward,7,292.0798055856338,-2261.173702214644,True
105.54188258,20.98462811,0.0,0.02396611,N,,8,1109,DB02_to_DK02,forward,7,342.01358346229154,-2261.34383045266,True
105.54236523,20.98507834,0.0,0.02599662,N,,9,1257,DB02_to_DK02,forward,7,392.115526982998,-2211.280538629259,True
105.54284626,20.98507681,0.0,0.02755072,N,,10,1258,DB02_to_DK02,forward,7,442.0493048596557,-2211.450666867275,True
105.54332729,20.98507528,0.0,0.02930614,N,,11,1259,DB02_to_DK02,forward,7,491.98308273483826,-2211.620795104896,True
105.54332893,20.98552704,0.0,0.03018166,N,,12,1406,DB02_to_DK02,forward,7,492.15332449960664,-2161.3873750438734,True
105.54380996,20.98552551,0.0,0.03210714,N,,13,1407,DB02_to_DK02,forward,7,542.0871023762643,-2161.5575032818897,True
105.54429262,20.98597573,0.0,0.03524639,N,,14,1555,DB02_to_DK02,forward,7,592.1900839558554,-2111.4953234078466,True
105.54477366,20.98597419,0.0,0.03747697,N,,15,1556,DB02_to_DK02,forward,7,642.1248998928729,-2111.666563594826,True
105.54525633,20.98642442,0.0,0.04101906,N,,16,1704,DB02_to_DK02,forward,7,692.2289195328239,-2061.6032717718194,True
105.54525797,20.98687618,0.0,0.04236593,N,,17,1851,DB02_to_DK02,forward,7,692.399161296117,-2011.369851710797,True
105.545739,20.98687464,0.0,0.04478609,N,,18,1852,DB02_to_DK02,forward,7,742.3329391727748,-2011.5410918977766,True
105.54622004,20.9868731,0.0,0.04731281,N,,19,1853,DB02_to_DK02,forward,7,792.2677551083173,-2011.712332084756,True
105.54622168,20.98732486,0.0,0.04873073,N,,20,2000,DB02_to_DK02,forward,7,792.4379968730854,-1961.4789120237335,True
105.54670271,20.98732332,0.0,0.05129685,N,,21,2001,DB02_to_DK02,forward,7,842.371774749743,-1961.650152210713,True
105.54670436,20.98777508,0.0,0.0528053,N,,22,2148,DB02_to_DK02,forward,7,842.5430545733961,-1911.4167321500856,True
105.5471854,20.98777354,0.0,0.05538649,N,,23,2149,DB02_to_DK02,forward,7,892.4778705089385,-1911.5879723370651,True
105.54718704,20.9882253,0.0,0.05696288,N,,24,2296,DB02_to_DK02,forward,7,892.6481122722316,-1861.3545522760428,True
105.54766808,20.98822375,0.0,0.05953568,N,,25,2297,DB02_to_DK02,forward,7,942.582928207774,-1861.5269044123806,True
105.54766973,20.98867551,0.0,0.06115817,N,,26,2444,DB02_to_DK02,forward,7,942.754208031427,-1811.2934843513583,True
105.54815077,20.98867397,0.0,0.0637007,N,,27,2445,DB02_to_DK02,forward,7,992.6890239684444,-1811.4647245383378,True
105.54815242,20.98912573,0.0,0.06534822,N,,28,2592,DB02_to_DK02,forward,7,992.8603037906222,-1761.2313044773155,True
105.54863346,20.98912418,0.0,0.06784023,N,,29,2593,DB02_to_DK02,forward,7,1042.7951197276398,-1761.4036566136533,True
105.54911615,20.98957439,0.0,0.06944856,N,,30,2741,DB02_to_DK02,forward,7,1092.901215486835,-1711.3425886889684,True
105.5491178,20.99002615,0.0,0.07035699,N,,31,2888,DB02_to_DK02,forward,7,1093.0724953104882,-1661.1091686283412,True
105.54959885,20.9900246,0.0,0.06921922,N,,32,2889,DB02_to_DK02,forward,7,1143.008349304915,-1661.2815207642839,True
