x,y,z,slowness,label,label_prefix,order,node_index,pair_name,direction,route_rank,x_m,y_m,flyable
105.54310305,21.02092294,0.0,0.02000384,DK02,,0,15438,DB02_to_DK02,backward,4,468.7056356926453,1774.4571289739831,True
105.54297534,21.020766,0.0,0.04002793,N,,1,12871,DB02_to_DK02,backward,4,455.4485773540034,1757.0061971863743,True
105.5424942,21.02076754,0.0,0.04018929,N,,2,12870,DB02_to_DK02,backward,4,405.50338082223874,1757.177437373749,True
105.54249257,21.02031578,0.0,0.04042867,N,,3,12723,DB02_to_DK02,backward,4,405.3341771178303,1706.9440173127264,True
105.54201142,21.02031731,0.0,0.04083829,N,,4,12722,DB02_to_DK02,backward,4,355.38794252718094,1707.1141455503475,True
105.54153028,21.02031884,0.0,0.04145312,N,,5,12721,DB02_to_DK02,backward,4,305.4427459968915,1707.2842737883636,True
105.54104914,21.02032037,0.0,0.04225444,N,,6,12720,DB02_to_DK02,backward,4,255.4975494651269,1707.4544020259848,True
105.540568,21.0203219,0.0,0.04321958,N,,7,12719,DB02_to_DK02,backward,4,205.55235293336224,1707.6245302636057,True
105.54056637,21.01987014,0.0,0.04443763,N,,8,12572,DB02_to_DK02,backward,4,205.38314922895376,1657.3911102025834,True
105.54008523,21.01987167,0.0,0.04555636,N,,9,12571,DB02_to_DK02,backward,4,155.4379526986643,1657.5612384405995,True
105.53960409,21.0198732,0.0,0.04672064,N,,10,12570,DB02_to_DK02,backward,4,105.49275616689967,1657.7313666782204,True
105.53912295,21.01987472,0.0,0.04795092,N,,11,12569,DB02_to_DK02,backward,4,55.54755963661018,1657.9003829668782,True
105.53912132,21.01942296,0.0,0.0502856,N,,12,12422,DB02_to_DK02,backward,4,55.378355932201686,1607.6669629058558,True
105.53864018,21.01942448,0.0,0.05117839,N,,13,12421,DB02_to_DK02,backward,4,5.433159400437057,1607.8359791945134,True
105.53815904,21.01942601,0.0,0.05221551,N,,14,12420,DB02_to_DK02,backward,4,-44.51203713132758,1608.0061074321345,True
105.5376779,21.01942753,0.0,0.05349531,N,,15,12419,DB02_to_DK02,backward,4,-94.45723366161704,1608.175123720792,True
105.53767628,21.01897577,0.0,0.05555119,N,,16,12272,DB02_to_DK02,backward,4,-94.62539930714091,1557.9417036597697,True
105.53719515,21.01897729,0.0,0.05647517,N,,17,12271,DB02_to_DK02,backward,4,-144.56955777854571,1558.1107199480323,True
105.53719353,21.01852553,0.0,0.05893803,N,,18,12124,DB02_to_DK02,backward,4,-144.7377234240696,1507.8772998874047,True
105.53719191,21.01807376,0.0,0.06274564,N,,19,11977,DB02_to_DK02,backward,4,-144.90588906811826,1457.642767877024,True
105.53671078,21.01807528,0.0,0.06203953,N,,20,11976,DB02_to_DK02,backward,4,-194.8500475395231,1457.8117841656813,True
105.53670916,21.01762352,0.0,0.06557204,N,,21,11829,DB02_to_DK02,backward,4,-195.01821318504696,1407.578364104659,True
105.53622641,21.01717328,0.0,0.06767889,N,,22,11681,DB02_to_DK02,backward,4,-245.13053730197566,1357.5139603322941,True
105.53622479,21.01672151,0.0,0.07103159,N,,23,11534,DB02_to_DK02,backward,4,-245.29870294602435,1307.2794283219132,True
105.53574366,21.01672303,0.0,0.06822242,N,,24,11533,DB02_to_DK02,backward,4,-295.24286141890434,1307.4484446105707,True
105.53574205,21.01627127,0.0,0.06838187,N,,25,11386,DB02_to_DK02,backward,4,-295.4099890040684,1257.2150245495484,True
105.53574044,21.01581951,0.0,0.06862303,N,,26,11239,DB02_to_DK02,backward,4,-295.5771165892324,1206.9816044885258,True
105.53525931,21.01582102,0.0,0.0632732,N,,27,11238,DB02_to_DK02,backward,4,-345.5212750606372,1207.149508827825,True
105.5352577,21.01536926,0.0,0.06280091,N,,28,11091,DB02_to_DK02,backward,4,-345.6884026458013,1156.9160887668027,True
105.53573882,21.01536774,0.0,0.06871317,N,,29,11092,DB02_to_DK02,backward,4,-295.7452822332811,1156.747072478145,True
105.53573721,21.01491598,0.0,0.06846377,N,,30,10945,DB02_to_DK02,backward,4,-295.9124098199203,1106.5136524175173,True
105.5357356,21.01446422,0.0,0.06776973,N,,31,10798,DB02_to_DK02,backward,4,-296.0795374050844,1056.2802323564947,True
105.53621672,21.01446271,0.0,0.07546244,N,,32,10799,DB02_to_DK02,backward,4,-246.13641699256422,1056.1123280171958,True
105.53621511,21.01401094,0.0,0.07329158,N,,33,10652,DB02_to_DK02,backward,4,-246.30354457772825,1005.8777960068146,True
105.53621349,21.01355918,0.0,0.07039531,N,,34,10505,DB02_to_DK02,backward,4,-246.4717102232521,955.6443759461871,True
105.53669461,21.01355767,0.0,0.07812957,N,,35,10506,DB02_to_DK02,backward,4,-196.52858981073194,955.4764716068879,True
105.536693,21.0131059,0.0,0.07445871,N,,36,10359,DB02_to_DK02,backward,4,-196.69571739589597,905.241939596507,True
105.53669138,21.01265414,0.0,0.07004541,N,,37,10212,DB02_to_DK02,backward,4,-196.86388304141983,855.0085195354845,True
105.5371725,21.01265262,0.0,0.07717314,N,,38,10213,DB02_to_DK02,backward,4,-146.92076262889964,854.8395032472218,True
105.53717088,21.01220086,0.0,0.07199244,N,,39,10066,DB02_to_DK02,backward,4,-147.08892827294832,804.6060831861994,True
105.537652,21.01219934,0.0,0.07834263,N,,40,10067,DB02_to_DK02,backward,4,-97.14580786190332,804.4370668975417,True
105.53765038,21.01174758,0.0,0.07253567,N,,41,9920,DB02_to_DK02,backward,4,-97.31397350595202,754.2036468369142,True
105.53764876,21.01129582,0.0,0.06686719,N,,42,9773,DB02_to_DK02,backward,4,-97.48213915147586,703.9702267758917,True
105.53812987,21.0112943,0.0,0.07181713,N,,43,9774,DB02_to_DK02,backward,4,-47.540056797840336,703.8012104872341,True
105.53812825,21.01084254,0.0,0.06643046,N,,44,9627,DB02_to_DK02,backward,4,-47.70822244336419,653.5677904262116,True
105.53860936,21.01084101,0.0,0.07036295,N,,45,9628,DB02_to_DK02,backward,4,2.2338599087961795,653.3976621885904,True
105.53860774,21.01038925,0.0,0.06599159,N,,46,9481,DB02_to_DK02,backward,4,2.0656942647474903,603.164242127568,True
105.53908885,21.01038773,0.0,0.06907682,N,,47,9482,DB02_to_DK02,backward,4,52.007776616907854,602.9952258393054,True
105.53908723,21.00993597,0.0,0.06621887,N,,48,9335,DB02_to_DK02,backward,4,51.83961097285918,552.7618057782828,True
105.53908561,21.00948421,0.0,0.06493083,N,,49,9188,DB02_to_DK02,backward,4,51.67144532733531,502.52838571726033,True
105.53908398,21.00903244,0.0,0.06371161,N,,50,9041,DB02_to_DK02,backward,4,51.502241622926825,452.2938537068793,True
105.53860126,21.0085822,0.0,0.06172358,N,,51,8893,DB02_to_DK02,backward,4,1.39303168412722,402.2294499345145,True
105.53859964,21.00813044,0.0,0.05888151,N,,52,8746,DB02_to_DK02,backward,4,1.2248660400785305,351.99602987349203,True
105.53859801,21.00767868,0.0,0.05607593,N,,53,8599,DB02_to_DK02,backward,4,1.055662335670031,301.7626098128645,True
105.53859639,21.00722692,0.0,0.05331118,N,,54,8452,DB02_to_DK02,backward,4,0.8874966901461705,251.52918975184204,True
105.53859477,21.00677516,0.0,0.05060094,N,,55,8305,DB02_to_DK02,backward,4,0.7193310460974813,201.2957696908195,True
105.53859315,21.0063234,0.0,0.04796092,N,,56,8158,DB02_to_DK02,backward,4,0.551165400573621,151.062349629797,True
105.53859153,21.00587163,0.0,0.04540714,N,,57,8011,DB02_to_DK02,backward,4,0.3829997565249318,100.8278176198111,True
105.53907262,21.00587011,0.0,0.04411875,N,,58,8012,DB02_to_DK02,backward,4,50.32300598944085,100.65880133115341,True
105.539071,21.00541835,0.0,0.041625,N,,59,7865,DB02_to_DK02,backward,4,50.15484034539217,50.42538127013091,True
105.53906938,21.00496659,0.0,0.03925142,N,,60,7718,DB02_to_DK02,backward,4,49.98667469986832,0.19196120910839543,True
105.53906776,21.00451482,0.0,0.03701363,N,,61,7571,DB02_to_DK02,backward,4,49.81850905434444,-50.04257080087752,True
105.53906613,21.00406306,0.0,0.03492686,N,,62,7424,DB02_to_DK02,backward,4,49.64930534993594,-100.27599086190003,True
105.53906451,21.0036113,0.0,0.03300534,N,,63,7277,DB02_to_DK02,backward,4,49.48113970588726,-150.50941092292254,True
105.53906289,21.00315954,0.0,0.03126253,N,,64,7130,DB02_to_DK02,backward,4,49.312974060363395,-200.74283098394505,True
105.53906127,21.00270778,0.0,0.02971082,N,,65,6983,DB02_to_DK02,backward,4,49.1448084163147,-250.9762510445725,True
105.53905965,21.00225601,0.0,0.02836133,N,,66,6836,DB02_to_DK02,backward,4,48.976642770790846,-301.2107830549535,True
105.53905802,21.00180425,0.0,0.02722395,N,,67,6689,DB02_to_DK02,backward,4,48.80743906638235,-351.444203115976,True
105.5390564,21.00135249,0.0,0.02630696,N,,68,6542,DB02_to_DK02,backward,4,48.63927342233366,-401.6776231769985,True
105.53905478,21.00090073,0.0,0.02561715,N,,69,6395,DB02_to_DK02,backward,4,48.4711077768098,-451.911043237626,True
105.53905316,21.00044896,0.0,0.02515965,N,,70,6248,DB02_to_DK02,backward,4,48.30294213128593,-502.145575248007,True
105.53905153,20.9999972,0.0,0.02493792,N,,71,6101,DB02_to_DK02,backward,4,48.133738426877436,-552.3789953090294,True
