route_key,direction,dk_name,db_name,edge_seq,from_node_id,to_node_id,from_name,to_name,from_role,to_role,x1,y1,x2,y2,edge_distance_m,edge_cost,nofly_clearance_m,nearest_flz_distance_m,route_hit_density,is_outer_zone_edge
DK03_to_DB02_forward,forward,DK03,DB02,6,3209,3709,TN021,TN011,TN_minor,TN_major,3900.0,1550.0,3650.0,1800.0,353.5533905932738,0.6780100324328491,300.0,107.52906583803284,78.33333333333333,0
DK03_to_DB02_forward,forward,DK03,DB02,7,3709,2711,TN011,DB02,TN_major,DB,3650.0,1800.0,4250.0,1300.0,781.0249675906655,0.9216084199196015,172.86645857424165,115.2443057161611,83.11764705882354,0
DB02_to_DK03_backward,backward,DK03,DB02,0,2711,3709,DB02,TN011,DB,TN_major,4250.0,1300.0,3650.0,1800.0,781.0249675906655,0.9216084199196015,172.86645857424165,115.2443057161611,83.11764705882354,0
DB02_to_DK03_backward,backward,DK03,DB02,1,3709,3209,TN011,TN021,TN_major,TN_minor,3650.0,1800.0,3900.0,1550.0,353.5533905932738,0.6780100324328491,300.0,107.52906583803284,78.33333333333333,0
DB02_to_DK03_backward,backward,DK03,DB02,2,3209,3114,TN021,TN007,TN_minor,TN_major,3900.0,1550.0,4200.0,1500.0,304.138126514911,0.6649863588228364,287.93777672494804,269.2582403567252,94.0,0
DB02_to_DK03_backward,backward,DK03,DB02,3,3114,4710,TN007,TN027,TN_major,TN_minor,4200.0,1500.0,3200.0,2300.0,1280.6248474865697,0.990567838387147,179.82568811632257,227.21623827295298,79.55555555555556,0
DB02_to_DK03_backward,backward,DK03,DB02,4,4710,6219,TN027,TN026,TN_minor,TN_minor,3200.0,2300.0,2900.0,3050.0,807.7747210701756,0.863900609726256,241.40950004671052,260.42286613151356,72.94444444444444,0
DB02_to_DK03_backward,backward,DK03,DB02,5,6219,6194,TN026,TN008,TN_minor,TN_major,2900.0,3050.0,1650.0,3050.0,1250.0,1.017075290043947,250.0,700.0,77.23076923076923,0
DB02_to_DK03_backward,backward,DK03,DB02,6,6194,9253,TN008,DK03,TN_major,DK,1650.0,3050.0,3100.0,4550.0,2086.2646045025067,0.7556863782309777,304.138126514911,158.59716650838945,112.06976744186046,0
DK03_to_DB02_outer_backup,outer_backup,DK03,DB02,0,9253,8337,DK03,TN028,DK,TN_minor,3100.0,4550.0,2750.0,4100.0,570.087712549569,7.405905597873669,447.5628447492039,412.31056256176606,84.38461538461539,0
DK03_to_DB02_outer_backup,outer_backup,DK03,DB02,1,8337,9302,TN028,TN002,TN_minor,TN_major,2750.0,4100.0,500.0,4600.0,2304.886114323222,1.590983808604466,179.00813186017209,185.88732306538478,137.52083333333334,1
DK03_to_DB02_outer_backup,outer_backup,DK03,DB02,2,9302,8337,TN002,TN028,TN_major,TN_minor,500.0,4600.0,2750.0,4100.0,2304.886114323222,1.590983808604466,179.00813186017209,185.88732306538478,137.52083333333334,1
DK03_to_DB02_outer_backup,outer_backup,DK03,DB02,3,8337,4710,TN028,TN027,TN_minor,TN_minor,2750.0,4100.0,3200.0,2300.0,1855.3975315279472,13.59872173878271,303.18313582786175,279.91391632788975,64.41025641025641,0
DK03_to_DB02_outer_backup,outer_backup,DK03,DB02,4,4710,2711,TN027,DB02,TN_minor,DB,3200.0,2300.0,4250.0,1300.0,1450.0,15.031909813110298,176.16606585441082,162.1514830282964,80.6,0
DK04_to_DB01_forward,forward,DK04,DB01,0,2329,2127,DK04,TN023,DK,TN_minor,300.0,1150.0,300.0,1050.0,100.0,0.9081145112913489,460.9772228646444,2863.5642126552707,68.66666666666667,0
DK04_to_DB01_forward,forward,DK04,DB01,1,2127,5571,TN023,TN022,TN_minor,TN_minor,300.0,1050.0,800.0,2750.0,1772.004514666935,1.3920121828265597,250.0,1991.2307751739877,77.32432432432432,0
DK04_to_DB01_forward,forward,DK04,DB01,2,5571,2956,TN022,DB01,TN_minor,DB,800.0,2750.0,1350.0,1450.0,1411.5594213493105,1.5961138889891842,92.60723449652265,1778.270880550417,77.1,0
DB01_to_DK04_backward,backward,DK04,DB01,0,2956,5571,DB01,TN022,DB,TN_minor,1350.0,1450.0,800.0,2750.0,1411.5594213493105,1.5961138889891842,92.60723449652265,1778.270880550417,77.1,0
DB01_to_DK04_backward,backward,DK04,DB01,1,5571,2329,TN022,DK04,TN_minor,DK,800.0,2750.0,300.0,1150.0,1676.305461424021,1.3970893295592088,250.0,1991.2307751739877,72.54285714285714,0
DK04_to_DB01_outer_backup,outer_backup,DK04,DB01,0,2329,3440,DK04,TN029,DK,TN_minor,300.0,1150.0,300.0,1700.0,550.0,13.951698049275244,450.0,2680.0186566514794,82.33333333333333,0
DK04_to_DB01_outer_backup,outer_backup,DK04,DB01,1,3440,2836,TN029,TN009,TN_minor,TN_major,300.0,1700.0,400.0,1400.0,316.22776601683796,3.1890665978714923,350.0,2672.201950696489,84.875,0
DK04_to_DB01_outer_backup,outer_backup,DK04,DB01,2,2836,3446,TN009,TN025,TN_major,TN_minor,400.0,1400.0,600.0,1700.0,360.5551275463989,3.4365071527118918,291.547594742265,2390.083680543424,89.77777777777777,0
DK04_to_DB01_outer_backup,outer_backup,DK04,DB01,3,3446,4282,TN025,TN005,TN_minor,TN_major,600.0,1700.0,2000.0,2100.0,1456.0219778561036,19.74696997553049,137.43685418725508,934.0770846134702,76.83870967741936,0
DK04_to_DB01_outer_backup,outer_backup,DK04,DB01,4,4282,8325,TN005,TN018,TN_major,TN_minor,2000.0,2100.0,2150.0,4100.0,2005.617112013158,12.351706431679057,258.5279565978371,207.33141987661878,114.0,0
DK04_to_DB01_outer_backup,outer_backup,DK04,DB01,5,8325,9302,TN018,TN002,TN_minor,TN_major,2150.0,4100.0,500.0,4600.0,1724.0939649566667,1.4685388891784412,145.686271816937,223.60679774997897,158.52777777777777,1
DK04_to_DB01_outer_backup,outer_backup,DK04,DB01,6,9302,8325,TN002,TN018,TN_major,TN_minor,500.0,4600.0,2150.0,4100.0,1724.0939649566667,1.4685388891784412,145.686271816937,223.60679774997897,158.52777777777777,1
DK04_to_DB01_outer_backup,outer_backup,DK04,DB01,7,8325,9510,TN018,TN013,TN_minor,TN_minor,2150.0,4100.0,800.0,4700.0,1477.3286702694156,1.3353887428987457,203.5313243704762,223.60679774997897,143.96774193548387,1
DK04_to_DB01_outer_backup,outer_backup,DK04,DB01,8,9510,8337,TN013,TN028,TN_minor,TN_minor,800.0,4700.0,2750.0,4100.0,2040.2205763103166,1.2217888012319973,323.5570631453495,213.26126893573226,120.66666666666667,1
DK04_to_DB01_outer_backup,outer_backup,DK04,DB01,9,8337,6912,TN028,TN016,TN_minor,TN_minor,2750.0,4100.0,2200.0,3400.0,890.2246907382428,3.6972466676429194,570.087712549569,253.57018654836585,96.78947368421052,0
DK04_to_DB01_outer_backup,outer_backup,DK04,DB01,10,6912,7321,TN016,TN010,TN_minor,TN_major,2200.0,3400.0,2450.0,3600.0,320.1562118716424,0.7500000000000001,636.3961030678928,412.31056256176606,134.5,0
