route_file,route_name,route_key,source_kind,status,reason,n_raw_points,n_dense_points,hit_nodes
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_backup_02__part_00015,edge_table,processed,"edge-table route_key=forward_backup_02__part_00015; edges=56; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=3545.6 m",57,93,816
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_backup_02__part_00016,edge_table,processed,"edge-table route_key=forward_backup_02__part_00016; edges=35; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=2247.1 m",36,60,575
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_backup_02__part_00017,edge_table,processed,"edge-table route_key=forward_backup_02__part_00017; edges=20; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=1248.5 m",21,33,379
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_backup_02__part_00018,edge_table,processed,"edge-table route_key=forward_backup_02__part_00018; edges=75; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=4744.1 m",76,124,892
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_backup_02__part_00019,edge_table,processed,"edge-table route_key=forward_backup_02__part_00019; edges=83; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=4978.4 m",84,124,1029
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_backup_02__part_00020,edge_table,processed,"edge-table route_key=forward_backup_02__part_00020; edges=15; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=977.8 m",16,27,257
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_backup_02__part_00021,edge_table,processed,"edge-table route_key=forward_backup_02__part_00021; edges=59; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=3447.1 m",60,84,562
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_backup_02__part_00022,edge_table,processed,"edge-table route_key=forward_backup_02__part_00022; edges=77; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=4989.1 m",78,133,1137
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_backup_02__part_00023,edge_table,processed,"edge-table route_key=forward_backup_02__part_00023; edges=60; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=3186.4 m",61,70,610
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_backup_02__part_00024,edge_table,processed,"edge-table route_key=forward_backup_02__part_00024; edges=39; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=2260.7 m",40,55,526
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_backup_02__part_00025,edge_table,processed,"edge-table route_key=forward_backup_02__part_00025; edges=72; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=4076.3 m",73,96,660
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_backup_02__part_00026,edge_table,processed,"edge-table route_key=forward_backup_02__part_00026; edges=72; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=4221.3 m",73,103,981
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_backup_02__part_00027,edge_table,processed,"edge-table route_key=forward_backup_02__part_00027; edges=25; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=1374.3 m",26,32,415
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_main_03__part_00000,edge_table,processed,"edge-table route_key=forward_main_03__part_00000; edges=70; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=4183.5 m",71,104,863
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_main_03__part_00001,edge_table,processed,"edge-table route_key=forward_main_03__part_00001; edges=57; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=3637.0 m",58,96,848
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_main_03__part_00002,edge_table,processed,"edge-table route_key=forward_main_03__part_00002; edges=105; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=6057.7 m",106,145,1366
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_main_03__part_00003,edge_table,processed,"edge-table route_key=forward_main_03__part_00003; edges=82; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=4907.7 m",83,122,1165
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_main_03__part_00004,edge_table,processed,"edge-table route_key=forward_main_03__part_00004; edges=45; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=2829.9 m",46,74,652
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_main_03__part_00005,edge_table,processed,"edge-table route_key=forward_main_03__part_00005; edges=61; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=3526.3 m",62,85,580
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_main_03__part_00006,edge_table,processed,"edge-table route_key=forward_main_03__part_00006; edges=79; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=4488.5 m",80,106,796
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_main_03__part_00007,edge_table,processed,"edge-table route_key=forward_main_03__part_00007; edges=76; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=4752.7 m",77,123,988
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_main_03__part_00008,edge_table,processed,"edge-table route_key=forward_main_03__part_00008; edges=112; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=6863.4 m",113,174,1446
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_main_03__part_00009,edge_table,processed,"edge-table route_key=forward_main_03__part_00009; edges=101; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=5609.2 m",102,129,1302
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_main_03__part_00010,edge_table,processed,"edge-table route_key=forward_main_03__part_00010; edges=79; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=4550.6 m",80,109,1124
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_main_03__part_00011,edge_table,processed,"edge-table route_key=forward_main_03__part_00011; edges=112; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=6863.4 m",113,174,1155
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_main_03__part_00012,edge_table,processed,"edge-table route_key=forward_main_03__part_00012; edges=91; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=5730.5 m",92,149,1165
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_main_03__part_00013,edge_table,processed,"edge-table route_key=forward_main_03__part_00013; edges=49; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=3154.2 m",50,84,749
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_main_03__part_00014,edge_table,processed,"edge-table route_key=forward_main_03__part_00014; edges=26; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=1838.5 m",27,53,521
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_main_03__part_00015,edge_table,processed,"edge-table route_key=forward_main_03__part_00015; edges=99; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=5757.7 m",100,139,982
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_main_03__part_00016,edge_table,processed,"edge-table route_key=forward_main_03__part_00016; edges=60; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=3724.9 m",61,96,830
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_main_03__part_00017,edge_table,processed,"edge-table route_key=forward_main_03__part_00017; edges=21; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=1402.1 m",22,39,396
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_main_03__part_00018,edge_table,processed,"edge-table route_key=forward_main_03__part_00018; edges=62; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=3369.2 m",63,76,856
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_main_03__part_00019,edge_table,processed,"edge-table route_key=forward_main_03__part_00019; edges=91; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=5502.7 m",92,138,1149
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_main_03__part_00020,edge_table,processed,"edge-table route_key=forward_main_03__part_00020; edges=60; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=3621.3 m",61,91,546
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_main_03__part_00021,edge_table,processed,"edge-table route_key=forward_main_03__part_00021; edges=38; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=2210.7 m",39,54,554
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_main_03__part_00022,edge_table,processed,"edge-table route_key=forward_main_03__part_00022; edges=119; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=6592.0 m",120,151,1258
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_main_03__part_00023,edge_table,processed,"edge-table route_key=forward_main_03__part_00023; edges=80; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=4932.0 m",81,126,968
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_main_03__part_00024,edge_table,processed,"edge-table route_key=forward_main_03__part_00024; edges=46; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=2714.2 m",47,67,688
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_main_03__part_00025,edge_table,processed,"edge-table route_key=forward_main_03__part_00025; edges=94; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=5549.1 m",95,136,1219
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_main_03__part_00026,edge_table,processed,"edge-table route_key=forward_main_03__part_00026; edges=90; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=5038.5 m",91,117,876
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_main_03__part_00027,edge_table,processed,"edge-table route_key=forward_main_03__part_00027; edges=51; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=2964.2 m",52,72,615
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_backup_03__part_00000,edge_table,processed,"edge-table route_key=forward_backup_03__part_00000; edges=72; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=4283.5 m",73,106,889
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_backup_03__part_00001,edge_table,processed,"edge-table route_key=forward_backup_03__part_00001; edges=59; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=3737.0 m",60,98,859
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_backup_03__part_00002,edge_table,processed,"edge-table route_key=forward_backup_03__part_00002; edges=101; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=5816.3 m",102,139,1341
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_backup_03__part_00003,edge_table,processed,"edge-table route_key=forward_backup_03__part_00003; edges=81; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=4878.4 m",82,122,1162
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_backup_03__part_00004,edge_table,processed,"edge-table route_key=forward_backup_03__part_00004; edges=41; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=2588.5 m",42,68,612
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_backup_03__part_00005,edge_table,processed,"edge-table route_key=forward_backup_03__part_00005; edges=63; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=3626.3 m",64,87,613
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_backup_03__part_00006,edge_table,processed,"edge-table route_key=forward_backup_03__part_00006; edges=81; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=4588.5 m",82,108,836
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_backup_03__part_00007,edge_table,processed,"edge-table route_key=forward_backup_03__part_00007; edges=80; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=4994.1 m",81,129,1042
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_backup_03__part_00008,edge_table,processed,"edge-table route_key=forward_backup_03__part_00008; edges=117; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=7216.9 m",118,184,1514
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_backup_03__part_00009,edge_table,processed,"edge-table route_key=forward_backup_03__part_00009; edges=100; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=5579.9 m",101,129,1308
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_backup_03__part_00010,edge_table,processed,"edge-table route_key=forward_backup_03__part_00010; edges=79; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=4509.2 m",80,107,1110
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_backup_03__part_00011,edge_table,processed,"edge-table route_key=forward_backup_03__part_00011; edges=119; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=7316.9 m",120,186,1250
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_backup_03__part_00012,edge_table,processed,"edge-table route_key=forward_backup_03__part_00012; edges=96; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=6042.6 m",97,157,1217
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_backup_03__part_00013,edge_table,processed,"edge-table route_key=forward_backup_03__part_00013; edges=49; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=3112.7 m",50,82,742
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_backup_03__part_00014,edge_table,processed,"edge-table route_key=forward_backup_03__part_00014; edges=25; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=1726.3 m",26,49,504
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_backup_03__part_00015,edge_table,processed,"edge-table route_key=forward_backup_03__part_00015; edges=99; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=5757.7 m",100,139,982
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_backup_03__part_00016,edge_table,processed,"edge-table route_key=forward_backup_03__part_00016; edges=54; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=3342.0 m",55,86,777
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_backup_03__part_00017,edge_table,processed,"edge-table route_key=forward_backup_03__part_00017; edges=23; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=1502.1 m",24,41,401
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_backup_03__part_00018,edge_table,processed,"edge-table route_key=forward_backup_03__part_00018; edges=61; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=3257.1 m",62,72,836
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_backup_03__part_00019,edge_table,processed,"edge-table route_key=forward_backup_03__part_00019; edges=88; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=5290.6 m",89,132,1095
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_backup_03__part_00020,edge_table,processed,"edge-table route_key=forward_backup_03__part_00020; edges=63; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=3833.5 m",64,97,591
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_backup_03__part_00021,edge_table,processed,"edge-table route_key=forward_backup_03__part_00021; edges=36; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=2027.8 m",37,48,519
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_backup_03__part_00022,edge_table,processed,"edge-table route_key=forward_backup_03__part_00022; edges=119; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=6592.0 m",120,151,1258
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_backup_03__part_00023,edge_table,processed,"edge-table route_key=forward_backup_03__part_00023; edges=81; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=5044.1 m",82,130,975
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_backup_03__part_00024,edge_table,processed,"edge-table route_key=forward_backup_03__part_00024; edges=47; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=2826.3 m",48,71,699
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_backup_03__part_00025,edge_table,processed,"edge-table route_key=forward_backup_03__part_00025; edges=91; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=5461.3 m",92,136,1234
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_backup_03__part_00026,edge_table,processed,"edge-table route_key=forward_backup_03__part_00026; edges=90; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=5038.5 m",91,117,876
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_backup_03__part_00027,edge_table,processed,"edge-table route_key=forward_backup_03__part_00027; edges=45; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=2581.4 m",46,62,572
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_main_04__part_00000,edge_table,processed,"edge-table route_key=forward_main_04__part_00000; edges=62; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=3327.8 m",63,74,863
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_main_04__part_00001,edge_table,processed,"edge-table route_key=forward_main_04__part_00001; edges=45; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=2622.8 m",46,64,680
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_main_04__part_00002,edge_table,processed,"edge-table route_key=forward_main_04__part_00002; edges=82; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=4845.6 m",83,119,999
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_main_04__part_00003,edge_table,processed,"edge-table route_key=forward_main_04__part_00003; edges=68; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=4373.4 m",69,116,963
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_main_04__part_00004,edge_table,processed,"edge-table route_key=forward_main_04__part_00004; edges=25; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=1498.5 m",26,38,409
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_main_04__part_00005,edge_table,processed,"edge-table route_key=forward_main_04__part_00005; edges=93; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=5416.3 m",94,131,1230
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_main_04__part_00006,edge_table,processed,"edge-table route_key=forward_main_04__part_00006; edges=72; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=4076.3 m",73,96,991
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_main_04__part_00007,edge_table,processed,"edge-table route_key=forward_main_04__part_00007; edges=125; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=6933.5 m",126,159,1584
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_main_04__part_00008,edge_table,processed,"edge-table route_key=forward_main_04__part_00008; edges=88; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=5332.0 m",89,134,976
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_main_04__part_00009,edge_table,processed,"edge-table route_key=forward_main_04__part_00009; edges=153; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=8374.9 m",154,189,1885
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_main_04__part_00010,edge_table,processed,"edge-table route_key=forward_main_04__part_00010; edges=127; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=7406.2 m",128,179,1511
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_main_04__part_00011,edge_table,processed,"edge-table route_key=forward_main_04__part_00011; edges=77; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=5051.2 m",78,136,1193
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_main_04__part_00012,edge_table,processed,"edge-table route_key=forward_main_04__part_00012; edges=167; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=9406.2 m",168,219,1842
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_main_04__part_00013,edge_table,processed,"edge-table route_key=forward_main_04__part_00013; edges=61; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=3878.4 m",62,102,866
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_main_04__part_00014,edge_table,processed,"edge-table route_key=forward_main_04__part_00014; edges=44; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=3028.4 m",45,85,769
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_main_04__part_00015,edge_table,processed,"edge-table route_key=forward_main_04__part_00015; edges=52; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=3345.6 m",53,89,804
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_main_04__part_00016,edge_table,processed,"edge-table route_key=forward_main_04__part_00016; edges=55; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=3329.9 m",56,84,593
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_main_04__part_00017,edge_table,processed,"edge-table route_key=forward_main_04__part_00017; edges=39; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=2550.6 m",40,69,673
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_main_04__part_00018,edge_table,processed,"edge-table route_key=forward_main_04__part_00018; edges=68; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=3917.8 m",69,94,763
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_main_04__part_00019,edge_table,processed,"edge-table route_key=forward_main_04__part_00019; edges=57; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=3139.9 m",58,72,621
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_main_04__part_00020,edge_table,processed,"edge-table route_key=forward_main_04__part_00020; edges=25; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=1602.1 m",26,43,329
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_main_04__part_00021,edge_table,processed,"edge-table route_key=forward_main_04__part_00021; edges=47; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=2847.1 m",48,72,648
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_main_04__part_00022,edge_table,processed,"edge-table route_key=forward_main_04__part_00022; edges=73; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=4789.1 m",74,129,1143
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_main_04__part_00023,edge_table,processed,"edge-table route_key=forward_main_04__part_00023; edges=48; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=2503.6 m",49,54,705
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_main_04__part_00024,edge_table,processed,"edge-table route_key=forward_main_04__part_00024; edges=64; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=3779.9 m",65,93,902
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_main_04__part_00025,edge_table,processed,"edge-table route_key=forward_main_04__part_00025; edges=71; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=4337.0 m",72,110,969
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_main_04__part_00026,edge_table,processed,"edge-table route_key=forward_main_04__part_00026; edges=63; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=3709.2 m",64,91,879
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_main_04__part_00027,edge_table,processed,"edge-table route_key=forward_main_04__part_00027; edges=65; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=3747.1 m",66,90,640
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_backup_04__part_00000,edge_table,processed,"edge-table route_key=forward_backup_04__part_00000; edges=64; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=3427.8 m",65,76,896
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_backup_04__part_00001,edge_table,processed,"edge-table route_key=forward_backup_04__part_00001; edges=44; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=2552.1 m",45,62,673
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_backup_04__part_00002,edge_table,processed,"edge-table route_key=forward_backup_04__part_00002; edges=85; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=5016.3 m",86,123,1072
output/thetastar_master_plan/all_route_edges_v4.csv,all_route_edges_v4.csv,forward_backup_04__part_00003,edge_table,processed,"edge-table route_key=forward_backup_04__part_00003; edges=70; order=file_order_after_reset_split; mode=meter; disconnected_gaps=0, edge_distance_sum=4473.4 m",71,118,985
