version,pair,route_key,start_label,end_label,direction,route_type,route_rank,success,message,distance_m,distance_km,total_cost,n_path_nodes,expanded_nodes,runtime_sec,mean_distance_to_main_m,duplicated_from_main,duplicated_from_previous_main,used_full_map_retry,safe_fallback,main_avoid_previous_radius_m,backup_corridor_m,lock_mode,locked_overlap_nodes,locked_overlap_checked_nodes,locked_overlap_percent,mean_flz_support,mean_emergency_risk,mean_other_terminal_avoidance,mean_traffic_penalty_factor,route_file
v4,DB02_to_DK03,forward_backup_01,DB02,DK03,forward,backup,1,True,Path found. [Theta* base path from project A*] [safe fallback attempted],3726.3455967290593,3.7263455967290593,229.36536366750184,66,136,0.05562090873718262,44.696969696969695,False,False,False,True,,50.0,strict_lock,0,59,0.0,0.7104335823932644,0.2895664176067356,0.022058459988647083,1.0176467679909178,output/thetastar_master_plan/route_nodes/DB02_to_DK03_forward_backup_01.csv
v4,DB02_to_DK03,forward_main_02,DB02,DK03,forward,main,2,True,Path found. [Theta* base path from project A*] [safe fallback attempted],4038.477631085024,4.038477631085024,260.4906073994504,71,951,0.39148879051208496,,False,False,False,True,200.0,,strict_lock,0,64,0.0,0.5926830387491815,0.4073169612508185,0.006823073458151812,1.0054584587665214,output/thetastar_master_plan/route_nodes/DB02_to_DK03_forward_main_02.csv
v4,DB02_to_DK03,forward_backup_02,DB02,DK03,forward,backup,2,True,Path found. [Theta* base path from project A*] [safe fallback attempted],3867.766952966369,3.867766952966369,245.5319655295824,68,134,0.05847501754760742,48.529411764705884,False,False,False,True,,50.0,strict_lock,0,62,0.0,0.6281071544326341,0.37189284556736607,0.009473158633579745,1.007578526906864,output/thetastar_master_plan/route_nodes/DB02_to_DK03_forward_backup_02.csv
v4,DB02_to_DK03,forward_main_03,DB02,DK03,forward,main,3,True,Path found. [Theta* base path from project A*] [safe fallback attempted],5609.188309203679,5.609188309203679,344.16289650722456,102,1434,0.5897738933563232,,False,False,False,True,200.0,,strict_lock,0,94,0.0,0.7831384277970506,0.2168615722029497,0.054612430857233406,1.0436899446857868,output/thetastar_master_plan/route_nodes/DB02_to_DK03_forward_main_03.csv
v4,DB02_to_DK03,forward_backup_03,DB02,DK03,forward,backup,3,True,Path found. [Theta* base path from project A*] [safe fallback attempted],5579.898987322333,5.579898987322332,340.3423707233165,101,168,0.07194304466247559,47.524752475247524,False,False,False,True,,50.0,strict_lock,0,94,0.0,0.7802572455481245,0.2197427544518756,0.04513767595234017,1.0361101407618722,output/thetastar_master_plan/route_nodes/DB02_to_DK03_forward_backup_03.csv
v4,DB02_to_DK03,forward_main_04,DB02,DK03,forward,main,4,True,Path found. [Theta* base path from project A*] [safe fallback attempted],8374.873734152916,8.374873734152915,594.6025288779375,154,2629,1.0651047229766846,,False,False,False,True,150.0,,strict_lock,0,146,0.0,0.5603396705223094,0.43966032947769074,0.09707112750479277,1.0776569020038342,output/thetastar_master_plan/route_nodes/DB02_to_DK03_forward_main_04.csv
v4,DB02_to_DK03,forward_backup_04,DB02,DK03,forward,backup,4,True,Path found. [Theta* base path from project A*] [safe fallback attempted],8428.427124746191,8.428427124746191,600.1142530871796,153,396,0.16722679138183594,49.01960784313726,False,False,False,True,,50.0,strict_lock,0,147,0.0,0.5543867496024177,0.44561325039758237,0.09657062582212106,1.0772565006576968,output/thetastar_master_plan/route_nodes/DB02_to_DK03_forward_backup_04.csv
v4,DB02_to_DK03,backward_main_01,DK03,DB02,backward,main,1,True,Path found. [Theta* base path from project A*] [safe fallback attempted],3726.3455967290593,3.7263455967290593,231.231162428063,66,332,0.1366589069366455,,False,False,False,True,50.0,,strict_lock,0,60,0.0,0.6876719684573128,0.3123280315426871,0.016932248100358926,1.013545798480287,output/thetastar_master_plan/route_nodes/DB02_to_DK03_backward_main_01.csv
v4,DB02_to_DK03,backward_backup_01,DK03,DB02,backward,backup,1,True,Path found. [Theta* base path from project A*] [safe fallback attempted],3726.3455967290593,3.7263455967290593,229.42368866801112,66,119,0.049566030502319336,46.96969696969697,False,False,False,True,,50.0,strict_lock,0,60,0.0,0.709927375950845,0.29007262404915496,0.02201028358459739,1.0176082268676778,output/thetastar_master_plan/route_nodes/DB02_to_DK03_backward_backup_01.csv
v4,DB02_to_DK03,backward_main_02,DK03,DB02,backward,main,2,True,Path found. [Theta* base path from project A*] [safe fallback attempted],3867.766952966369,3.867766952966369,236.02433770510518,68,284,0.13065600395202637,,False,False,False,True,50.0,,strict_lock,0,62,0.0,0.7691460854951424,0.23085391450485748,0.043742593522817945,1.0349940748182542,output/thetastar_master_plan/route_nodes/DB02_to_DK03_backward_main_02.csv
v4,DB02_to_DK03,backward_backup_02,DK03,DB02,backward,backup,2,True,Path found. [Theta* base path from project A*] [safe fallback attempted],3797.056274847714,3.797056274847714,231.9379974405745,67,116,0.04878377914428711,47.014925373134325,False,False,False,True,,50.0,strict_lock,0,61,0.0,0.7510293553128173,0.2489706446871827,0.03537331446266183,1.0282986515701296,output/thetastar_master_plan/route_nodes/DB02_to_DK03_backward_backup_02.csv
v4,DB02_to_DK03,backward_main_03,DK03,DB02,backward,main,3,True,Path found. [Theta* base path from project A*] [safe fallback attempted],4557.716446627535,4.557716446627535,337.98491759948354,76,1944,0.7992174625396729,,False,False,False,True,50.0,,strict_lock,0,69,0.0,0.32559090892293946,0.6744090910770606,0.0004434906195765745,1.0003547924956613,output/thetastar_master_plan/route_nodes/DB02_to_DK03_backward_main_03.csv
v4,DB02_to_DK03,backward_backup_03,DK03,DB02,backward,backup,3,True,Path found. [Theta* base path from project A*] [safe fallback attempted],4669.8484809835,4.6698484809835,347.27529013970866,77,123,0.05271649360656738,48.05194805194805,False,False,False,True,,50.0,strict_lock,0,71,0.0,0.3168310295758066,0.6831689704241933,0.000444147138569421,1.0003553177108555,output/thetastar_master_plan/route_nodes/DB02_to_DK03_backward_backup_03.csv
v4,DB02_to_DK03,backward_main_04,DK03,DB02,backward,main,4,True,Path found. [Theta* base path from project A*] [safe fallback attempted],3726.3455967290593,3.7263455967290593,233.39161518504685,66,392,0.1643993854522705,,False,False,False,True,0.0,,strict_lock,0,59,0.0,0.6635689425045472,0.3364310574954528,0.0128513871786052,1.0102811097428843,output/thetastar_master_plan/route_nodes/DB02_to_DK03_backward_main_04.csv
v4,DB02_to_DK03,backward_backup_04,DK03,DB02,backward,backup,4,True,Path found. [Theta* base path from project A*] [safe fallback attempted],3755.634918610405,3.7556349186104048,237.62882960800368,67,73,0.03038787841796875,44.776119402985074,False,False,False,True,,50.0,strict_lock,0,60,0.0,0.6381031961695289,0.36189680383047124,0.009624693519012371,1.0076997548152096,output/thetastar_master_plan/route_nodes/DB02_to_DK03_backward_backup_04.csv
v4,DB02_to_DK04,forward_main_01,DB02,DK04,forward,main,1,True,Path found. [Theta* base path from project A*] [safe fallback attempted],4633.452377915607,4.633452377915607,359.6678993149507,80,3442,1.421154260635376,,False,False,False,True,,,,0,0,0.0,0.5412800454380479,0.45871995456195214,0.1473708835690497,1.1178967068552397,output/thetastar_master_plan/route_nodes/DB02_to_DK04_forward_main_01.csv
v4,DB02_to_DK04,forward_backup_01,DB02,DK04,forward,backup,1,True,Path found. [Theta* base path from project A*] [safe fallback attempted],4592.031021678298,4.592031021678298,361.7923269338825,80,160,0.06962871551513672,46.25,False,False,False,True,,50.0,strict_lock,0,74,0.0,0.534457626338733,0.46554237366126705,0.1631954835760681,1.1305563868608544,output/thetastar_master_plan/route_nodes/DB02_to_DK04_forward_backup_01.csv
v4,DB02_to_DK04,forward_main_02,DB02,DK04,forward,main,2,True,Path found. [Theta* base path from project A*] [safe fallback attempted],6130.508652763322,6.130508652763322,448.36279589504136,100,4598,1.892637014389038,,False,False,True,True,200.0,,strict_lock,0,94,0.0,0.45483522111671026,0.5451647788832897,0.06874040349205351,1.0549923227936426,output/thetastar_master_plan/route_nodes/DB02_to_DK04_forward_main_02.csv
v4,DB02_to_DK04,forward_backup_02,DB02,DK04,forward,backup,2,True,Path found. [Theta* base path from project A*] [safe fallback attempted],6230.508652763321,6.230508652763321,457.7601750441711,102,172,0.07514405250549316,48.03921568627451,False,False,True,True,,50.0,strict_lock,0,96,0.0,0.4552563929746504,0.5447436070253496,0.07717674530629479,1.0617413962450357,output/thetastar_master_plan/route_nodes/DB02_to_DK04_forward_backup_02.csv
v4,DB02_to_DK04,forward_main_03,DB02,DK04,forward,main,3,True,Path found. [Theta* base path from project A*] [safe fallback attempted],4550.6096654409885,4.550609665440988,364.118723695126,80,2636,1.0808801651000977,,False,False,False,True,50.0,,strict_lock,0,74,0.0,0.5254671619613724,0.4745328380386276,0.17896723201456272,1.1431737856116502,output/thetastar_master_plan/route_nodes/DB02_to_DK04_forward_main_03.csv
v4,DB02_to_DK04,forward_backup_03,DB02,DK04,forward,backup,3,True,Path found. [Theta* base path from project A*] [safe fallback attempted],4509.188309203679,4.509188309203679,397.9961689119022,80,94,0.04102206230163574,48.75,False,False,False,True,,50.0,strict_lock,0,72,0.0,0.5150792984011764,0.4849207015988236,0.19432626252045404,1.1554610100163631,output/thetastar_master_plan/route_nodes/DB02_to_DK04_forward_backup_03.csv
v4,DB02_to_DK04,forward_main_04,DB02,DK04,forward,main,4,True,Path found. [Theta* base path from project A*] [safe fallback attempted],7406.244584051393,7.406244584051393,559.7247545125933,128,5474,2.2173547744750977,,False,False,True,True,50.0,,strict_lock,0,122,0.0,0.39639017005143357,0.6036098299485665,0.0684648227773457,1.0547718582218766,output/thetastar_master_plan/route_nodes/DB02_to_DK04_forward_main_04.csv
v4,DB02_to_DK04,forward_backup_04,DB02,DK04,forward,backup,4,True,Path found. [Theta* base path from project A*] [safe fallback attempted],7589.087296526011,7.589087296526011,577.9108128064112,130,202,0.08221650123596191,48.46153846153846,False,False,True,True,,50.0,strict_lock,0,124,0.0,0.3892796901400393,0.6107203098599606,0.07668379947209128,1.0613470395776732,output/thetastar_master_plan/route_nodes/DB02_to_DK04_forward_backup_04.csv
v4,DB02_to_DK04,backward_main_01,DK04,DB02,backward,main,1,True,Path found. [Theta* base path from project A*] [safe fallback attempted],4592.031021678297,4.592031021678297,361.7923269338824,80,1491,0.6066913604736328,,False,False,False,True,0.0,,strict_lock,0,74,0.0,0.534457626338733,0.46554237366126705,0.1631954835760681,1.1305563868608544,output/thetastar_master_plan/route_nodes/DB02_to_DK04_backward_main_01.csv
v4,DB02_to_DK04,backward_backup_01,DK04,DB02,backward,backup,1,True,Path found. [Theta* base path from project A*] [safe fallback attempted],4509.188309203678,4.509188309203678,366.717896241578,80,241,0.09909224510192871,92.62444119121139,False,False,False,True,,150.0,strict_lock,0,72,0.0,0.5146048583190082,0.48539514168099185,0.19432655568148696,1.1554612445451897,output/thetastar_master_plan/route_nodes/DB02_to_DK04_backward_backup_01.csv
v4,DB02_to_DK04,backward_main_02,DK04,DB02,backward,main,2,True,Path found. [Theta* base path from project A*] [safe fallback attempted],5947.665940288703,5.947665940288703,438.9365355927048,98,1412,0.5636520385742188,,False,False,True,True,0.0,,strict_lock,0,91,0.0,0.4503744112406553,0.5496255887593448,0.08364160300883537,1.0669132824070682,output/thetastar_master_plan/route_nodes/DB02_to_DK04_backward_main_02.csv
v4,DB02_to_DK04,backward_backup_02,DK04,DB02,backward,backup,2,True,Backup failed; duplicated main route because ALLOW_BACKUP_DUPLICATE_IF_FAILED=True.,5947.665940288703,5.947665940288703,,98,0,0.0,0.0,True,False,False,False,,,,0,0,0.0,,,,,output/thetastar_master_plan/route_nodes/DB02_to_DK04_backward_backup_02.csv
v4,DB02_to_DK04,backward_main_03,DK04,DB02,backward,main,3,True,Path found. [Theta* base path from project A*] [safe fallback attempted],7447.665940288703,7.447665940288703,565.7961460820394,128,2915,1.1943604946136475,,False,False,True,True,0.0,,strict_lock,0,121,0.0,0.397617259358673,0.6023827406413269,0.08016462201280158,1.0641316976102413,output/thetastar_master_plan/route_nodes/DB02_to_DK04_backward_main_03.csv
v4,DB02_to_DK04,backward_backup_03,DK04,DB02,backward,backup,3,True,Backup failed; duplicated main route because ALLOW_BACKUP_DUPLICATE_IF_FAILED=True.,7447.665940288703,7.447665940288703,,128,0,0.0,0.0,True,False,False,False,,,,0,0,0.0,,,,,output/thetastar_master_plan/route_nodes/DB02_to_DK04_backward_backup_03.csv
v4,DB02_to_DK04,backward_main_04,DK04,DB02,backward,main,4,False,"Path found. [Theta* base path from project A*] [safe fallback attempted] Overlap with locked routes = 74/74 nodes (100.00%), exceeds limit 10.00%.",4633.452377915607,4.633452377915607,359.66789931495066,80,1979,0.8457434177398682,,False,False,False,True,0.0,,soft_lock,74,74,100.0,0.5412800454380479,0.45871995456195214,0.1473708835690497,1.1178967068552397,output/thetastar_master_plan/route_nodes/DB02_to_DK04_backward_main_04.csv
v4,DB02_to_DK04,backward_backup_04,DK04,DB02,backward,backup,4,False,Skipped because backward_main_04 failed.,,,,0,-1,,,False,False,False,False,,,,0,0,0.0,,,,,
v4,DB02_to_DK05,forward_main_01,DB02,DK05,forward,main,1,True,Path found. [Theta* base path from project A*] [safe fallback attempted],4875.483399593904,4.875483399593905,378.62717096996613,72,4607,1.8560056686401367,,False,False,False,True,,,,0,0,0.0,0.6660041441902322,0.33399585580976776,0.2692970109687792,1.2154376087750234,output/thetastar_master_plan/route_nodes/DB02_to_DK05_forward_main_01.csv
v4,DB02_to_DK05,forward_backup_01,DB02,DK05,forward,backup,1,True,Path found. [Theta* base path from project A*] [safe fallback attempted],4904.772721475249,4.90477272147525,382.9756652021369,73,139,0.056772470474243164,46.57534246575342,False,False,False,True,,50.0,strict_lock,0,67,0.0,0.6648679366448089,0.3351320633551911,0.2816941896843607,1.2253553517474884,output/thetastar_master_plan/route_nodes/DB02_to_DK05_forward_backup_01.csv
v4,DB02_to_DK05,forward_main_02,DB02,DK05,forward,main,2,True,Path found. [Theta* base path from project A*] [safe fallback attempted],6009.797974644666,6.009797974644666,443.5914363914079,98,4969,1.987328052520752,,False,False,False,True,200.0,,strict_lock,0,91,0.0,0.6139761897346675,0.3860238102653325,0.20862157021387148,1.166897256171097,output/thetastar_master_plan/route_nodes/DB02_to_DK05_forward_main_02.csv
v4,DB02_to_DK05,forward_backup_02,DB02,DK05,forward,backup,2,True,Path found. [Theta* base path from project A*] [safe fallback attempted],5768.3766184073575,5.768376618407357,425.5662896137316,94,193,0.07986760139465332,48.93617021276596,False,False,False,True,,50.0,strict_lock,0,88,0.0,0.6468220473025116,0.3531779526974884,0.22962597763532366,1.1837007821082592,output/thetastar_master_plan/route_nodes/DB02_to_DK05_forward_backup_02.csv
v4,DB02_to_DK05,forward_main_03,DB02,DK05,forward,main,3,True,Path found. [Theta* base path from project A*] [safe fallback attempted],6863.351365237941,6.863351365237941,541.9638182747375,113,3127,1.2626185417175293,,False,False,False,True,200.0,,strict_lock,0,106,0.0,0.4625169255881626,0.5374830744118374,0.16686381222251348,1.1334910497780109,output/thetastar_master_plan/route_nodes/DB02_to_DK05_forward_main_03.csv
v4,DB02_to_DK05,forward_backup_03,DB02,DK05,forward,backup,3,True,Path found. [Theta* base path from project A*] [safe fallback attempted],7316.904755831214,7.316904755831214,578.0041336076262,120,196,0.08123660087585449,47.916666666666664,False,False,False,True,,50.0,strict_lock,0,113,0.0,0.46718107925087904,0.532818920749121,0.1694380302537234,1.1355504242029786,output/thetastar_master_plan/route_nodes/DB02_to_DK05_forward_backup_03.csv
v4,DB02_to_DK05,forward_main_04,DB02,DK05,forward,main,4,True,Path found. [Theta* base path from project A*] [safe fallback attempted],5051.219330881976,5.051219330881976,397.0560615804325,78,1467,0.613166093826294,,False,False,False,True,100.0,,strict_lock,0,70,0.0,0.6968553081193364,0.3031446918806638,0.3573325251433511,1.285866020114681,output/thetastar_master_plan/route_nodes/DB02_to_DK05_forward_main_04.csv
v4,DB02_to_DK05,forward_backup_04,DB02,DK05,forward,backup,4,True,Path found. [Theta* base path from project A*] [safe fallback attempted],5121.930009000631,5.121930009000631,403.5831525743731,79,153,0.06374311447143555,46.835443037974684,False,False,False,True,,50.0,strict_lock,0,72,0.0,0.6922779158272011,0.3077220841727988,0.35636232832033105,1.2850898626562648,output/thetastar_master_plan/route_nodes/DB02_to_DK05_forward_backup_04.csv
v4,DB02_to_DK05,backward_main_01,DK05,DB02,backward,main,1,True,Path found. [Theta* base path from project A*] [safe fallback attempted],6934.062043356595,6.934062043356595,531.2046999282028,114,2424,1.0107929706573486,,False,False,False,True,50.0,,strict_lock,0,108,0.0,0.4819143652312974,0.5180856347687026,0.15663810120937327,1.1253104809674987,output/thetastar_master_plan/route_nodes/DB02_to_DK05_backward_main_01.csv
v4,DB02_to_DK05,backward_backup_01,DK05,DB02,backward,backup,1,True,Path found. [Theta* base path from project A*] [safe fallback attempted],7004.772721475249,7.004772721475249,533.9863519914176,115,207,0.08768939971923828,48.26086956521739,False,False,False,True,,50.0,strict_lock,0,109,0.0,0.4926368599899802,0.5073631400100198,0.1609908092246484,1.1287926473797187,output/thetastar_master_plan/route_nodes/DB02_to_DK05_backward_backup_01.csv
v4,DB02_to_DK05,backward_main_02,DK05,DB02,backward,main,2,True,Path found. [Theta* base path from project A*] [safe fallback attempted],4904.772721475249,4.90477272147525,382.975665202137,73,1453,0.603419303894043,,False,False,False,True,0.0,,strict_lock,0,67,0.0,0.6648679366448089,0.3351320633551911,0.2816941896843607,1.2253553517474884,output/thetastar_master_plan/route_nodes/DB02_to_DK05_backward_main_02.csv
v4,DB02_to_DK05,backward_backup_02,DK05,DB02,backward,backup,2,True,Path found. [Theta* base path from project A*] [safe fallback attempted],4934.062043356595,4.934062043356595,387.48463253202726,74,82,0.04327535629272461,46.62162162162162,False,False,False,True,,50.0,strict_lock,0,67,0.0,0.6623267278538632,0.33767327214613674,0.2936943769670252,1.2349555015736202,output/thetastar_master_plan/route_nodes/DB02_to_DK05_backward_backup_02.csv
v4,DB02_to_DK05,backward_main_03,DK05,DB02,backward,main,3,True,Path found. [Theta* base path from project A*] [safe fallback attempted],5121.930009000631,5.121930009000631,403.5831525743731,79,1129,0.45795774459838867,,False,False,False,True,0.0,,strict_lock,0,72,0.0,0.6922779158272012,0.3077220841727988,0.356362328320331,1.2850898626562643,output/thetastar_master_plan/route_nodes/DB02_to_DK05_backward_main_03.csv
v4,DB02_to_DK05,backward_backup_03,DK05,DB02,backward,backup,3,True,Path found. [Theta* base path from project A*] [safe fallback attempted],5234.062043356595,5.2340620433565945,412.34045594007193,80,91,0.037628889083862305,46.25,False,False,False,True,,50.0,strict_lock,0,73,0.0,0.6867737545531871,0.3132262454468129,0.3534820288988354,1.2827856231190684,output/thetastar_master_plan/route_nodes/DB02_to_DK05_backward_backup_03.csv
v4,DB02_to_DK05,backward_main_04,DK05,DB02,backward,main,4,True,Path found. [Theta* base path from project A*] [safe fallback attempted],6156.244584051393,6.156244584051393,504.5883754807389,103,2731,1.1034440994262695,,False,False,False,True,0.0,,strict_lock,0,97,0.0,0.4595845298574196,0.5404154701425804,0.19732943120631444,1.1578635449650514,output/thetastar_master_plan/route_nodes/DB02_to_DK05_backward_main_04.csv
v4,DB02_to_DK05,backward_backup_04,DK05,DB02,backward,backup,4,True,Backup failed; duplicated main route because ALLOW_BACKUP_DUPLICATE_IF_FAILED=True.,6156.244584051393,6.156244584051393,,103,0,0.0,0.0,True,False,False,False,,,,0,0,0.0,,,,,output/thetastar_master_plan/route_nodes/DB02_to_DK05_backward_backup_04.csv
v4,DB02_to_DK06,forward_main_01,DB02,DK06,forward,main,1,True,Path found by A* and post-smoothed by Theta* line-of-sight. nodes: 68 -> 2,4076.9552621700477,4.076955262170047,283.37443513837906,61,2435,1.0125412940979004,,False,False,False,False,,,,0,0,0.0,0.8244542380781628,0.17554576192183727,0.25801325507958833,1.2064106040636704,output/thetastar_master_plan/route_nodes/DB02_to_DK06_forward_main_01.csv
v4,DB02_to_DK06,forward_backup_01,DB02,DK06,forward,backup,1,True,Path found. [Theta* base path from project A*] [safe fallback attempted],4106.244584051393,4.106244584051393,283.7957157540936,62,127,0.055960655212402344,46.774193548387096,False,False,False,True,,50.0,strict_lock,0,56,0.0,0.8195008003823075,0.18049919961769245,0.24727044641685728,1.1978163571334857,output/thetastar_master_plan/route_nodes/DB02_to_DK06_forward_backup_01.csv
v4,DB02_to_DK06,forward_main_02,DB02,DK06,forward,main,2,True,Path found. [Theta* base path from project A*] [safe fallback attempted],5201.219330881975,5.201219330881975,359.4703805858111,81,3132,1.2752788066864014,,False,False,False,True,200.0,,strict_lock,0,75,0.0,0.6122537693657651,0.38774623063423486,0.09593857658346208,1.0767508612667696,output/thetastar_master_plan/route_nodes/DB02_to_DK06_forward_main_02.csv
v4,DB02_to_DK06,forward_backup_02,DB02,DK06,forward,backup,2,True,Path found. [Theta* base path from project A*] [safe fallback attempted],5301.219330881976,5.301219330881976,369.48242521557506,83,143,0.05894160270690918,46.3855421686747,False,False,False,True,,50.0,strict_lock,0,77,0.0,0.6039749287710326,0.39602507122896735,0.10251090277404482,1.0820087222192356,output/thetastar_master_plan/route_nodes/DB02_to_DK06_forward_backup_02.csv
v4,DB02_to_DK06,forward_main_03,DB02,DK06,forward,main,3,True,Path found. [Theta* base path from project A*] [safe fallback attempted],5730.508652763321,5.730508652763321,391.30901333813614,92,2155,0.9747989177703857,,False,False,False,True,200.0,,strict_lock,0,85,0.0,0.6475657465592026,0.3524342534407974,0.1036149730679763,1.0828919784543811,output/thetastar_master_plan/route_nodes/DB02_to_DK06_forward_main_03.csv
v4,DB02_to_DK06,forward_backup_03,DB02,DK06,forward,backup,3,True,Path found. [Theta* base path from project A*] [safe fallback attempted],6042.640687119285,6.042640687119285,408.92872877377926,97,157,0.06963491439819336,47.422680412371136,False,False,False,True,,50.0,strict_lock,0,90,0.0,0.6454685763725398,0.3545314236274601,0.08928770401539186,1.0714301632123135,output/thetastar_master_plan/route_nodes/DB02_to_DK06_forward_backup_03.csv
v4,DB02_to_DK06,forward_main_04,DB02,DK06,forward,main,4,True,Path found. [Theta* base path from project A*] [safe fallback attempted],9406.244584051394,9.406244584051393,807.243384826594,168,3623,1.5508475303649902,,False,False,False,True,150.0,,strict_lock,0,161,0.0,0.3451361043054234,0.6548638956945766,0.20060298910097665,1.1604823912807813,output/thetastar_master_plan/route_nodes/DB02_to_DK06_forward_main_04.csv
v4,DB02_to_DK06,forward_backup_04,DB02,DK06,forward,backup,4,True,Path found. [Theta* base path from project A*] [safe fallback attempted],9701.219330881977,9.701219330881976,842.2361718932069,171,651,0.27994656562805176,48.538011695906434,False,False,False,True,,50.0,strict_lock,0,165,0.0,0.3382444962061418,0.6617555037938581,0.21353503211191924,1.1708280256895354,output/thetastar_master_plan/route_nodes/DB02_to_DK06_forward_backup_04.csv
v4,DB02_to_DK06,backward_main_01,DK06,DB02,backward,main,1,True,Path found. [Theta* base path from project A*] [safe fallback attempted],4281.980515339464,4.2819805153394634,280.6558094645619,68,693,0.3039741516113281,,False,False,False,True,100.0,,strict_lock,0,60,0.0,0.7979543741142974,0.20204562588570263,0.15495480773655423,1.1239638461892432,output/thetastar_master_plan/route_nodes/DB02_to_DK06_backward_main_01.csv
v4,DB02_to_DK06,backward_backup_01,DK06,DB02,backward,backup,1,True,Path found. [Theta* base path from project A*] [safe fallback attempted],4252.691193458119,4.252691193458119,280.05743337017833,67,124,0.05333733558654785,46.26865671641791,False,False,False,True,,50.0,strict_lock,0,60,0.0,0.810086663943007,0.18991333605699295,0.16924751798255236,1.1353980143860418,output/thetastar_master_plan/route_nodes/DB02_to_DK06_backward_backup_01.csv
v4,DB02_to_DK06,backward_main_02,DK06,DB02,backward,main,2,True,Path found. [Theta* base path from project A*] [safe fallback attempted],4135.533905932738,4.135533905932738,279.76756600467945,63,1340,0.5559918880462646,,False,False,False,True,0.0,,strict_lock,0,57,0.0,0.8197214988385741,0.18027850116142582,0.21055667986640614,1.1684453438931253,output/thetastar_master_plan/route_nodes/DB02_to_DK06_backward_main_02.csv
v4,DB02_to_DK06,backward_backup_02,DK06,DB02,backward,backup,2,True,Path found. [Theta* base path from project A*] [safe fallback attempted],4176.955262170048,4.176955262170048,283.3325080161115,63,259,0.10735201835632324,72.60835203686109,False,False,False,True,,150.0,strict_lock,0,57,0.0,0.8365725191304162,0.16342748086958367,0.2205185406729906,1.1764148325383925,output/thetastar_master_plan/route_nodes/DB02_to_DK06_backward_backup_02.csv
v4,DB02_to_DK06,backward_main_03,DK06,DB02,backward,main,3,True,Path found. [Theta* base path from project A*] [safe fallback attempted],4423.401871576773,4.423401871576774,286.6025922182809,70,1458,0.6043670177459717,,False,False,False,True,0.0,,strict_lock,0,63,0.0,0.7833390959958525,0.2166609040041474,0.13040091062586648,1.1043207285006928,output/thetastar_master_plan/route_nodes/DB02_to_DK06_backward_main_03.csv
v4,DB02_to_DK06,backward_backup_03,DK06,DB02,backward,backup,3,True,Backup failed; duplicated main route because ALLOW_BACKUP_DUPLICATE_IF_FAILED=True.,4423.401871576773,4.423401871576774,,70,0,0.0,0.0,True,False,False,False,,,,0,0,0.0,,,,,output/thetastar_master_plan/route_nodes/DB02_to_DK06_backward_backup_03.csv
v4,DB02_to_DK06,backward_main_04,DK06,DB02,backward,main,4,True,Path found. [Theta* base path from project A*] [safe fallback attempted],4135.533905932738,4.135533905932738,288.0279614057463,63,1366,0.5640342235565186,,False,False,False,True,0.0,,strict_lock,0,57,0.0,0.8337148485633608,0.16628515143663913,0.259114442715143,1.2072915541721145,output/thetastar_master_plan/route_nodes/DB02_to_DK06_backward_main_04.csv
v4,DB02_to_DK06,backward_backup_04,DK06,DB02,backward,backup,4,True,Backup failed; duplicated main route because ALLOW_BACKUP_DUPLICATE_IF_FAILED=True.,4135.533905932738,4.135533905932738,,63,0,0.0,0.0,True,False,False,False,,,,0,0,0.0,,,,,output/thetastar_master_plan/route_nodes/DB02_to_DK06_backward_backup_04.csv
v4,DK01_to_DK02,forward_main_01,DK01,DK02,forward,main,1,True,Path found. [Theta* base path from project A*] [safe fallback attempted],2788.477631085024,2.7884776310850237,228.49714657401378,46,1942,0.811333417892456,,False,False,False,True,,,,0,0,0.0,0.21753192265920135,0.7824680773407985,0.07788273305759194,1.0623061864460737,output/thetastar_master_plan/route_nodes/DK01_to_DK02_forward_main_01.csv
v4,DK01_to_DK02,forward_backup_01,DK01,DK02,forward,backup,1,True,Path found. [Theta* base path from project A*] [safe fallback attempted],2929.8989873223336,2.929898987322334,240.33232180201995,48,72,0.03200650215148926,45.833333333333336,False,False,False,True,,50.0,strict_lock,0,42,0.0,0.2173075122124066,0.7826924877875934,0.07534468578609348,1.060275748628875,output/thetastar_master_plan/route_nodes/DK01_to_DK02_forward_backup_01.csv
v4,DK01_to_DK02,forward_main_02,DK01,DK02,forward,main,2,True,Path found. [Theta* base path from project A*] [safe fallback attempted],2347.0562748477146,2.3470562748477146,251.22886973578167,38,1917,0.7965073585510254,,False,False,False,True,200.0,,strict_lock,0,32,0.0,0.3810409453875081,0.618959054612492,0.5669452125450428,1.4535561700360342,output/thetastar_master_plan/route_nodes/DK01_to_DK02_forward_main_02.csv
v4,DK01_to_DK02,forward_backup_02,DK01,DK02,forward,backup,2,True,Path found. [Theta* base path from project A*] [safe fallback attempted],2447.0562748477146,2.4470562748477147,265.2917505293237,40,70,0.029480934143066406,47.5,False,False,False,True,,50.0,strict_lock,0,34,0.0,0.3875026666365241,0.612497333363476,0.591873046552736,1.4734984372421889,output/thetastar_master_plan/route_nodes/DK01_to_DK02_forward_backup_02.csv
