pair,direction,route_type,edge_seq,from_node_id,to_node_id,x1,y1,x2,y2,edge_distance_m,route_rank,route_key
DB01_to_DB02,forward,backup,10,3769,3770,1600.0,1850.0,1650.0,1850.0,50.0,2,forward_backup_02
DB01_to_DB02,forward,backup,11,3770,3771,1650.0,1850.0,1700.0,1850.0,50.0,2,forward_backup_02
DB01_to_DB02,forward,backup,12,3771,3772,1700.0,1850.0,1750.0,1850.0,50.0,2,forward_backup_02
DB01_to_DB02,forward,backup,13,3772,3773,1750.0,1850.0,1800.0,1850.0,50.0,2,forward_backup_02
DB01_to_DB02,forward,backup,14,3773,3774,1800.0,1850.0,1850.0,1850.0,50.0,2,forward_backup_02
DB01_to_DB02,forward,backup,15,3774,3775,1850.0,1850.0,1900.0,1850.0,50.0,2,forward_backup_02
DB01_to_DB02,forward,backup,16,3775,3776,1900.0,1850.0,1950.0,1850.0,50.0,2,forward_backup_02
DB01_to_DB02,forward,backup,17,3776,3777,1950.0,1850.0,2000.0,1850.0,50.0,2,forward_backup_02
DB01_to_DB02,forward,backup,18,3777,3778,2000.0,1850.0,2050.0,1850.0,50.0,2,forward_backup_02
DB01_to_DB02,forward,backup,19,3778,3779,2050.0,1850.0,2100.0,1850.0,50.0,2,forward_backup_02
DB01_to_DB02,forward,backup,20,3779,3780,2100.0,1850.0,2150.0,1850.0,50.0,2,forward_backup_02
DB01_to_DB02,forward,backup,21,3780,3781,2150.0,1850.0,2200.0,1850.0,50.0,2,forward_backup_02
DB01_to_DB02,forward,backup,22,3781,3782,2200.0,1850.0,2250.0,1850.0,50.0,2,forward_backup_02
DB01_to_DB02,forward,backup,23,3782,3783,2250.0,1850.0,2300.0,1850.0,50.0,2,forward_backup_02
DB01_to_DB02,forward,backup,24,3783,3784,2300.0,1850.0,2350.0,1850.0,50.0,2,forward_backup_02
DB01_to_DB02,forward,backup,25,3784,3785,2350.0,1850.0,2400.0,1850.0,50.0,2,forward_backup_02
DB01_to_DB02,forward,backup,26,3785,3786,2400.0,1850.0,2450.0,1850.0,50.0,2,forward_backup_02
DB01_to_DB02,forward,backup,27,3786,3787,2450.0,1850.0,2500.0,1850.0,50.0,2,forward_backup_02
DB01_to_DB02,forward,backup,28,3787,3788,2500.0,1850.0,2550.0,1850.0,50.0,2,forward_backup_02
DB01_to_DB02,forward,backup,29,3788,3789,2550.0,1850.0,2600.0,1850.0,50.0,2,forward_backup_02
DB01_to_DB02,forward,backup,30,3789,3790,2600.0,1850.0,2650.0,1850.0,50.0,2,forward_backup_02
DB01_to_DB02,forward,backup,31,3790,3791,2650.0,1850.0,2700.0,1850.0,50.0,2,forward_backup_02
DB01_to_DB02,forward,backup,32,3791,3792,2700.0,1850.0,2750.0,1850.0,50.0,2,forward_backup_02
DB01_to_DB02,forward,backup,33,3792,3793,2750.0,1850.0,2800.0,1850.0,50.0,2,forward_backup_02
DB01_to_DB02,forward,backup,34,3793,3794,2800.0,1850.0,2850.0,1850.0,50.0,2,forward_backup_02
DB01_to_DB02,forward,backup,35,3794,3795,2850.0,1850.0,2900.0,1850.0,50.0,2,forward_backup_02
DB01_to_DB02,forward,backup,36,3795,3796,2900.0,1850.0,2950.0,1850.0,50.0,2,forward_backup_02
DB01_to_DB02,forward,backup,37,3796,3797,2950.0,1850.0,3000.0,1850.0,50.0,2,forward_backup_02
DB01_to_DB02,forward,backup,38,3797,3798,3000.0,1850.0,3050.0,1850.0,50.0,2,forward_backup_02
DB01_to_DB02,forward,backup,39,3798,3799,3050.0,1850.0,3100.0,1850.0,50.0,2,forward_backup_02
DB01_to_DB02,forward,backup,40,3799,3800,3100.0,1850.0,3150.0,1850.0,50.0,2,forward_backup_02
DB01_to_DB02,forward,backup,41,3800,3801,3150.0,1850.0,3200.0,1850.0,50.0,2,forward_backup_02
DB01_to_DB02,forward,backup,42,3801,3802,3200.0,1850.0,3250.0,1850.0,50.0,2,forward_backup_02
DB01_to_DB02,forward,backup,43,3802,3702,3250.0,1850.0,3300.0,1800.0,70.71067811865476,2,forward_backup_02
DB01_to_DB02,forward,backup,44,3702,3703,3300.0,1800.0,3350.0,1800.0,50.0,2,forward_backup_02
DB01_to_DB02,forward,backup,45,3703,3603,3350.0,1800.0,3400.0,1750.0,70.71067811865476,2,forward_backup_02
DB01_to_DB02,forward,backup,46,3603,3503,3400.0,1750.0,3450.0,1700.0,70.71067811865476,2,forward_backup_02
DB01_to_DB02,forward,backup,47,3503,3504,3450.0,1700.0,3500.0,1700.0,50.0,2,forward_backup_02
DB01_to_DB02,forward,backup,48,3504,3505,3500.0,1700.0,3550.0,1700.0,50.0,2,forward_backup_02
DB01_to_DB02,forward,backup,49,3505,3506,3550.0,1700.0,3600.0,1700.0,50.0,2,forward_backup_02
